DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520049,BELLIN MEMORIAL HSPTL,744 S WEBSTER AVE,GREEN BAY,WI,54305,WI - Green Bay,15,$10092.86,$5004.80,$3578.40
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520051,COLUMBIA ST MARYS HSPTL  MILW (COL & MILW CAMPUS),2323 N LAKE DR,MILWAUKEE,WI,53211,WI - Milwaukee,31,$18674.16,$6165.19,$5259.51
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520057,ST CLARE HSPTL HLTH SVCS,707 14TH ST,BARABOO,WI,53913,WI - Madison,18,$16424.88,$5314.94,$4567.38
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520059,AURORA MEMORIAL HSPTL BURLINGTON,252 MCHENRY ST,BURLINGTON,WI,53105,WI - Milwaukee,20,$14308.35,$4766.80,$3870.80
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520062,OCONOMOWOC MEM HSPTL,791 E SUMMIT AVE,OCONOMOWOC,WI,53066,WI - Milwaukee,12,$16931.25,$4742.00,$3987.33
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520063,ST JOSEPHS COM HSPTL WEST BEND,3200 PLEASANT VALLEY ROAD,WEST BEND,WI,53095,WI - Milwaukee,12,$18937.66,$4610.33,$3489.00
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520066,MERCY HLTH SYS CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,53548,WI - Madison,43,$15645.20,$5193.44,$4427.32
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,1221 WHIPPLE ST,EAU CLAIRE,WI,54703,MN - Minneapolis,58,$14456.96,$4773.12,$3880.60
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520071,FORT HEALTHCARE,611 SHERMAN AVE E,FORT ATKINSON,WI,53538,WI - Madison,19,$14115.47,$4813.31,$3923.00
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520075,ST VINCENT HSPTL,835 S VAN BUREN ST,GREEN BAY,WI,54301,WI - Green Bay,16,$15219.56,$5011.75,$4102.00
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520076,BEAVER DAM COM HSPTL,707 S UNIVERSITY AVE,BEAVER DAM,WI,53916,WI - Madison,15,$18906.40,$5073.73,$4247.86
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520078,WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS,3237 S 16TH ST,MILWAUKEE,WI,53215,WI - Milwaukee,26,$14740.19,$5716.50,$4941.42
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520083,ST MARY'S HOSPITAL,700 SOUTH PARK ST,MADISON,WI,53715,WI - Madison,107,$14757.02,$5772.32,$4761.87
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520087,GUNDERSEN LUTH MED CTR,1910 SOUTH AVE,LA CROSSE,WI,54601,WI - La Crosse,32,$12227.21,$5527.12,$4597.75
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520088,ST AGNES HSPTL,430 E DIVISON ST,FOND DU LAC,WI,54935,WI - Milwaukee,14,$11070.50,$5057.14,$4574.28
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520089,MERITER HSPTL,202 S PARK ST,MADISON,WI,53715,WI - Madison,52,$19549.38,$6001.48,$5242.01
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520096,WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS,3801 SPRING ST,RACINE,WI,53405,WI - Milwaukee,60,$16174.26,$5819.60,$4589.91
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520097,ST MARYS HSPTL MED CTR,1726 SHAWANO AVE,GREEN BAY,WI,54303,WI - Green Bay,11,$13711.90,$4563.63,$3846.18
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,600 HIGHLAND AVENUE,MADISON,WI,53792,WI - Madison,48,$13411.00,$8443.97,$6804.47
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520100,BELOIT MEM HSPTL,1969 W HART RD,BELOIT,WI,53511,WI - Madison,25,$21912.20,$5009.08,$3894.48
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520102,AURORA LAKELAND MED CTR,W3985 CTY RD NN,ELKHORN,WI,53121,WI - Milwaukee,18,$19389.77,$5165.00,$4173.00
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520103,COMMUNITY MEM HSPTL,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051,WI - Milwaukee,28,$13852.85,$4746.67,$3884.28
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520107,HOLY FAMILY MEMORIAL INC,2300 WESTERN AVE PO BOX 1450,MANITOWOC,WI,54221,WI - Green Bay,18,$16907.77,$4881.66,$4074.77
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520113,BAY AREA MED CTR,3100 SHORE DR,MARINETTE,WI,54143,WI - Green Bay,32,$13885.84,$5026.00,$4043.50
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520116,UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR,125 HOSPITAL DR,WATERTOWN,WI,53098,WI - Madison,11,$14552.36,$5474.27,$4659.72
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520136,"WHEATON FRANCISCAN, INC- ST JOSEPH",5000 W CHAMBERS ST,MILWAUKEE,WI,53210,WI - Milwaukee,40,$15364.32,$6837.22,$5819.95
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520138,AURORA ST LUKES MEDICAL CENTER,2900 W OKLAHOMA AVE,MILWAUKEE,WI,53215,WI - Milwaukee,156,$22898.94,$6139.77,$5235.49
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520139,AURORA WEST ALLIS MEDICAL CENTER,8901 W LINCOLN AVE,WEST ALLIS,WI,53227,WI - Milwaukee,46,$22516.28,$5353.04,$3919.00
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520160,APPLETON MED CTR,1818 N MEADE ST,APPLETON,WI,54911,WI - Appleton,31,$6630.19,$4922.48,$3668.22
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520170,WHEATON FRANCISCAN INC - ELMBROOK MEMORIAL,19333 W NORTH AVE,BROOKFIELD,WI,53045,WI - Milwaukee,16,$12966.81,$4969.12,$3647.93
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520177,FROEDTERT MEM LUTHERAN HSPTL,9200 W WISCONSIN AVE,MILWAUKEE,WI,53226,WI - Milwaukee,83,$18421.01,$7761.79,$7033.40
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520189,AURORA MED CTR KENOSHA,10400 75TH ST,KENOSHA,WI,53142,WI - Milwaukee,19,$15753.52,$5385.21,$3857.94
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520193,AURORA BAYCARE MED CTR,2845 GREENBRIER RD PO BOX 8900,GREEN BAY,WI,54311,WI - Green Bay,19,$16891.36,$5045.78,$4160.52
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520202,ST CLARE'S HOSPITAL OF WESTON INC,3400 MINISTRY PARKWAY,WESTON,WI,54476,WI - Wausau,22,$10687.63,$5059.18,$3926.40
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,520207,AURORA MEDICAL CENTER,975 PORT WASHINGTON ROAD,GRAFTON,WI,53024,WI - Milwaukee,17,$12967.76,$4739.11,$3328.94
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520004,"MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR, INC",700 WEST AVE S,LA CROSSE,WI,54601,WI - La Crosse,26,$10682.07,$3814.30,$2820.30
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520008,WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,WAUKESHA,WI,53188,WI - Milwaukee,66,$11938.19,$3758.95,$2138.77
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520011,LAKEVIEW MED CENTER,1700 WEST STOUT STREET,RICE LAKE,WI,54868,WI - Marshfield,32,$5098.06,$3560.43,$2409.46
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520013,SACRED HEART HSPTL,900 W CLAIREMONT AVE,EAU CLAIRE,WI,54701,MN - Minneapolis,36,$10761.25,$3775.80,$2809.02
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520021,UNITED HSPTL SYS,6308 EIGHTH AVE,KENOSHA,WI,53143,WI - Milwaukee,88,$12311.51,$3435.17,$2442.29
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520027,"COLUMBIA ST MARY'S HOSPITAL OZAUKEE, INC",13111 N PORT WASHINGTON RD,MEQUON,WI,53097,WI - Milwaukee,32,$11495.06,$3231.25,$2246.75
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520028,THE MONROE CLINIC,2005 5TH STREET,MONROE,WI,53566,WI - Madison,18,$11595.50,$3532.77,$2842.77
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520030,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401,WI - Wausau,38,$10516.68,$3540.15,$2428.26
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520033,RIVERVIEW HSPTL ASSOC,410 DEWEY ST PO BOX 8080,WISCONSIN RAPID,WI,54495,WI - Marshfield,12,$9451.16,$3731.91,$2801.91
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520034,AURORA MED CTR MANITOWOC CTY,5000 MEMORIAL DR,TWO RIVERS,WI,54241,WI - Green Bay,12,$9575.33,$3966.66,$3220.00
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520037,MINISTRY SAINT JOSEPH'S HOSPITAL,611 ST JOSEPH AVE,MARSHFIELD,WI,54449,WI - Marshfield,42,$9327.23,$4050.23,$3220.04
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520038,AURORA MED CENTER-WASHINGTON COUNTY,1032 E SUMNER ST,HARTFORD,WI,53027,WI - Milwaukee,12,$12238.16,$3202.33,$2455.66
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520041,DIVINE SAVIOR HLTHCARE,"2817 NEW PINERY RD, P O BOX 387",PORTAGE,WI,53901,WI - Madison,19,$11860.00,$4022.31,$3251.15
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520044,ST NICHOLAS HOSPITAL,3100 SUPERIOR AVE,SHEBOYGAN,WI,53081,WI - Milwaukee,20,$13991.85,$3039.25,$2085.05
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520049,BELLIN MEMORIAL HSPTL,744 S WEBSTER AVE,GREEN BAY,WI,54305,WI - Green Bay,17,$7497.05,$3205.11,$2282.29
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520051,COLUMBIA ST MARYS HSPTL  MILW (COL & MILW CAMPUS),2323 N LAKE DR,MILWAUKEE,WI,53211,WI - Milwaukee,25,$13379.00,$4190.60,$3242.28
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520059,AURORA MEMORIAL HSPTL BURLINGTON,252 MCHENRY ST,BURLINGTON,WI,53105,WI - Milwaukee,32,$9958.50,$3540.15,$1981.81
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520063,ST JOSEPHS COM HSPTL WEST BEND,3200 PLEASANT VALLEY ROAD,WEST BEND,WI,53095,WI - Milwaukee,22,$11724.50,$3214.00,$2346.54
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520066,MERCY HLTH SYS CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,53548,WI - Madison,51,$9308.17,$3544.84,$2618.88
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,1221 WHIPPLE ST,EAU CLAIRE,WI,54703,MN - Minneapolis,49,$9599.36,$3535.77,$2063.83
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520071,FORT HEALTHCARE,611 SHERMAN AVE E,FORT ATKINSON,WI,53538,WI - Madison,20,$11280.00,$3393.05,$2437.25
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520076,BEAVER DAM COM HSPTL,707 S UNIVERSITY AVE,BEAVER DAM,WI,53916,WI - Madison,16,$12613.31,$3511.00,$2451.75
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520078,WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS,3237 S 16TH ST,MILWAUKEE,WI,53215,WI - Milwaukee,21,$13152.14,$3999.14,$2745.42
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520083,ST MARY'S HOSPITAL,700 SOUTH PARK ST,MADISON,WI,53715,WI - Madison,113,$11553.86,$3932.96,$2821.59
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520087,GUNDERSEN LUTH MED CTR,1910 SOUTH AVE,LA CROSSE,WI,54601,WI - La Crosse,22,$9680.90,$4092.40,$2452.77
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520089,MERITER HSPTL,202 S PARK ST,MADISON,WI,53715,WI - Madison,77,$13312.61,$4308.32,$3112.59
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520096,WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS,3801 SPRING ST,RACINE,WI,53405,WI - Milwaukee,66,$11396.51,$4035.62,$2867.90
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,600 HIGHLAND AVENUE,MADISON,WI,53792,WI - Madison,33,$9655.57,$5656.87,$4474.81
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520100,BELOIT MEM HSPTL,1969 W HART RD,BELOIT,WI,53511,WI - Madison,33,$16197.33,$3394.30,$2473.93
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520102,AURORA LAKELAND MED CTR,W3985 CTY RD NN,ELKHORN,WI,53121,WI - Milwaukee,21,$14469.47,$3591.19,$2517.66
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520103,COMMUNITY MEM HSPTL,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051,WI - Milwaukee,36,$9482.02,$3230.77,$2402.83
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520107,HOLY FAMILY MEMORIAL INC,2300 WESTERN AVE PO BOX 1450,MANITOWOC,WI,54221,WI - Green Bay,15,$10441.26,$4718.33,$1971.60
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520109,"MILE BLUFF MEDICAL CENTER, INC",1050 DIVISION ST,MAUSTON,WI,53948,WI - Madison,13,$15860.30,$3828.23,$2875.30
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520113,BAY AREA MED CTR,3100 SHORE DR,MARINETTE,WI,54143,WI - Green Bay,18,$12839.05,$3582.83,$2170.72
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520136,"WHEATON FRANCISCAN, INC- ST JOSEPH",5000 W CHAMBERS ST,MILWAUKEE,WI,53210,WI - Milwaukee,88,$10835.26,$4693.78,$3535.09
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520138,AURORA ST LUKES MEDICAL CENTER,2900 W OKLAHOMA AVE,MILWAUKEE,WI,53215,WI - Milwaukee,85,$13463.69,$4071.85,$3145.11
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520139,AURORA WEST ALLIS MEDICAL CENTER,8901 W LINCOLN AVE,WEST ALLIS,WI,53227,WI - Milwaukee,30,$17457.13,$3567.56,$2359.90
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520160,APPLETON MED CTR,1818 N MEADE ST,APPLETON,WI,54911,WI - Appleton,47,$5539.74,$3393.82,$2069.72
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520170,WHEATON FRANCISCAN INC - ELMBROOK MEMORIAL,19333 W NORTH AVE,BROOKFIELD,WI,53045,WI - Milwaukee,15,$11003.26,$3200.60,$2456.60
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520177,FROEDTERT MEM LUTHERAN HSPTL,9200 W WISCONSIN AVE,MILWAUKEE,WI,53226,WI - Milwaukee,58,$11014.24,$5206.53,$4332.12
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520189,AURORA MED CTR KENOSHA,10400 75TH ST,KENOSHA,WI,53142,WI - Milwaukee,22,$11520.40,$3615.63,$2640.90
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520193,AURORA BAYCARE MED CTR,2845 GREENBRIER RD PO BOX 8900,GREEN BAY,WI,54311,WI - Green Bay,15,$13062.40,$3430.80,$2309.46
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520202,ST CLARE'S HOSPITAL OF WESTON INC,3400 MINISTRY PARKWAY,WESTON,WI,54476,WI - Wausau,16,$7068.56,$3749.50,$2153.75
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,520207,AURORA MEDICAL CENTER,975 PORT WASHINGTON ROAD,GRAFTON,WI,53024,WI - Milwaukee,13,$11965.84,$3240.38,$1797.53
312 - SYNCOPE & COLLAPSE,520004,"MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR, INC",700 WEST AVE S,LA CROSSE,WI,54601,WI - La Crosse,15,$16151.86,$4792.53,$4044.26
312 - SYNCOPE & COLLAPSE,520008,WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,WAUKESHA,WI,53188,WI - Milwaukee,78,$14876.76,$4732.70,$3342.80
312 - SYNCOPE & COLLAPSE,520013,SACRED HEART HSPTL,900 W CLAIREMONT AVE,EAU CLAIRE,WI,54701,MN - Minneapolis,24,$12195.25,$5011.79,$3894.29
312 - SYNCOPE & COLLAPSE,520021,UNITED HSPTL SYS,6308 EIGHTH AVE,KENOSHA,WI,53143,WI - Milwaukee,69,$14531.37,$4405.81,$3287.27
312 - SYNCOPE & COLLAPSE,520027,"COLUMBIA ST MARY'S HOSPITAL OZAUKEE, INC",13111 N PORT WASHINGTON RD,MEQUON,WI,53097,WI - Milwaukee,35,$14367.40,$4059.48,$3130.68
312 - SYNCOPE & COLLAPSE,520030,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401,WI - Wausau,31,$15808.45,$4281.38,$3450.80
312 - SYNCOPE & COLLAPSE,520037,MINISTRY SAINT JOSEPH'S HOSPITAL,611 ST JOSEPH AVE,MARSHFIELD,WI,54449,WI - Marshfield,60,$12383.73,$5092.60,$4362.66
312 - SYNCOPE & COLLAPSE,520041,DIVINE SAVIOR HLTHCARE,"2817 NEW PINERY RD, P O BOX 387",PORTAGE,WI,53901,WI - Madison,19,$12671.63,$5065.15,$4295.68
312 - SYNCOPE & COLLAPSE,520049,BELLIN MEMORIAL HSPTL,744 S WEBSTER AVE,GREEN BAY,WI,54305,WI - Green Bay,11,$9964.45,$4025.36,$3105.00
312 - SYNCOPE & COLLAPSE,520051,COLUMBIA ST MARYS HSPTL  MILW (COL & MILW CAMPUS),2323 N LAKE DR,MILWAUKEE,WI,53211,WI - Milwaukee,26,$15223.38,$5236.92,$4201.84
312 - SYNCOPE & COLLAPSE,520063,ST JOSEPHS COM HSPTL WEST BEND,3200 PLEASANT VALLEY ROAD,WEST BEND,WI,53095,WI - Milwaukee,21,$11863.23,$4022.80,$3382.04
312 - SYNCOPE & COLLAPSE,520066,MERCY HLTH SYS CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,53548,WI - Madison,66,$15064.39,$4490.83,$3573.03
312 - SYNCOPE & COLLAPSE,520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,1221 WHIPPLE ST,EAU CLAIRE,WI,54703,MN - Minneapolis,33,$12111.00,$4151.66,$3125.81
312 - SYNCOPE & COLLAPSE,520071,FORT HEALTHCARE,611 SHERMAN AVE E,FORT ATKINSON,WI,53538,WI - Madison,18,$15055.66,$4209.44,$3460.11
312 - SYNCOPE & COLLAPSE,520075,ST VINCENT HSPTL,835 S VAN BUREN ST,GREEN BAY,WI,54301,WI - Green Bay,12,$14804.16,$4285.16,$3235.25
312 - SYNCOPE & COLLAPSE,520076,BEAVER DAM COM HSPTL,707 S UNIVERSITY AVE,BEAVER DAM,WI,53916,WI - Madison,11,$12939.90,$4438.00,$3826.36
312 - SYNCOPE & COLLAPSE,520078,WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS,3237 S 16TH ST,MILWAUKEE,WI,53215,WI - Milwaukee,36,$16023.00,$4994.33,$3923.61
312 - SYNCOPE & COLLAPSE,520083,ST MARY'S HOSPITAL,700 SOUTH PARK ST,MADISON,WI,53715,WI - Madison,101,$16466.38,$4902.01,$4016.37
312 - SYNCOPE & COLLAPSE,520087,GUNDERSEN LUTH MED CTR,1910 SOUTH AVE,LA CROSSE,WI,54601,WI - La Crosse,18,$9000.33,$4739.38,$4052.94
312 - SYNCOPE & COLLAPSE,520088,ST AGNES HSPTL,430 E DIVISON ST,FOND DU LAC,WI,54935,WI - Milwaukee,14,$14810.85,$4324.00,$3362.85
312 - SYNCOPE & COLLAPSE,520089,MERITER HSPTL,202 S PARK ST,MADISON,WI,53715,WI - Madison,59,$17423.94,$5131.03,$4246.45
312 - SYNCOPE & COLLAPSE,520096,WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS,3801 SPRING ST,RACINE,WI,53405,WI - Milwaukee,66,$14737.12,$4983.33,$3825.07
312 - SYNCOPE & COLLAPSE,520097,ST MARYS HSPTL MED CTR,1726 SHAWANO AVE,GREEN BAY,WI,54303,WI - Green Bay,15,$12608.80,$4896.00,$2393.06
312 - SYNCOPE & COLLAPSE,520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,600 HIGHLAND AVENUE,MADISON,WI,53792,WI - Madison,23,$13087.78,$7219.60,$6062.43
312 - SYNCOPE & COLLAPSE,520100,BELOIT MEM HSPTL,1969 W HART RD,BELOIT,WI,53511,WI - Madison,17,$21876.76,$4581.88,$3019.05
312 - SYNCOPE & COLLAPSE,520102,AURORA LAKELAND MED CTR,W3985 CTY RD NN,ELKHORN,WI,53121,WI - Milwaukee,12,$19122.91,$4433.75,$3312.41
312 - SYNCOPE & COLLAPSE,520103,COMMUNITY MEM HSPTL,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051,WI - Milwaukee,34,$14498.20,$4058.73,$3167.32
312 - SYNCOPE & COLLAPSE,520113,BAY AREA MED CTR,3100 SHORE DR,MARINETTE,WI,54143,WI - Green Bay,28,$14070.64,$4298.00,$3455.85
312 - SYNCOPE & COLLAPSE,520136,"WHEATON FRANCISCAN, INC- ST JOSEPH",5000 W CHAMBERS ST,MILWAUKEE,WI,53210,WI - Milwaukee,41,$15023.19,$5874.46,$4788.48
312 - SYNCOPE & COLLAPSE,520138,AURORA ST LUKES MEDICAL CENTER,2900 W OKLAHOMA AVE,MILWAUKEE,WI,53215,WI - Milwaukee,142,$22034.29,$5207.13,$4278.86
312 - SYNCOPE & COLLAPSE,520139,AURORA WEST ALLIS MEDICAL CENTER,8901 W LINCOLN AVE,WEST ALLIS,WI,53227,WI - Milwaukee,45,$20459.77,$4426.35,$3277.42
312 - SYNCOPE & COLLAPSE,520160,APPLETON MED CTR,1818 N MEADE ST,APPLETON,WI,54911,WI - Appleton,12,$7172.75,$4044.25,$3014.58
312 - SYNCOPE & COLLAPSE,520170,WHEATON FRANCISCAN INC - ELMBROOK MEMORIAL,19333 W NORTH AVE,BROOKFIELD,WI,53045,WI - Milwaukee,25,$15148.64,$4032.56,$3137.20
312 - SYNCOPE & COLLAPSE,520177,FROEDTERT MEM LUTHERAN HSPTL,9200 W WISCONSIN AVE,MILWAUKEE,WI,53226,WI - Milwaukee,98,$12650.82,$6469.19,$5546.68
312 - SYNCOPE & COLLAPSE,520189,AURORA MED CTR KENOSHA,10400 75TH ST,KENOSHA,WI,53142,WI - Milwaukee,24,$22468.16,$5621.00,$3460.00
312 - SYNCOPE & COLLAPSE,520198,AURORA MED CTR OSHKOSH,855 N WESTHAVEN DRIVE,OSHKOSH,WI,54904,WI - Neenah,15,$14957.93,$4022.66,$3423.20
312 - SYNCOPE & COLLAPSE,520202,ST CLARE'S HOSPITAL OF WESTON INC,3400 MINISTRY PARKWAY,WESTON,WI,54476,WI - Wausau,16,$11798.12,$4124.00,$3141.50
313 - CHEST PAIN,520004,"MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR, INC",700 WEST AVE S,LA CROSSE,WI,54601,WI - La Crosse,19,$10813.57,$3653.68,$2645.89
313 - CHEST PAIN,520008,WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,WAUKESHA,WI,53188,WI - Milwaukee,27,$16705.14,$3743.18,$2244.51
313 - CHEST PAIN,520013,SACRED HEART HSPTL,900 W CLAIREMONT AVE,EAU CLAIRE,WI,54701,MN - Minneapolis,35,$14274.62,$3673.11,$2744.31
313 - CHEST PAIN,520021,UNITED HSPTL SYS,6308 EIGHTH AVE,KENOSHA,WI,53143,WI - Milwaukee,121,$11006.11,$3402.63,$2388.42
313 - CHEST PAIN,520027,"COLUMBIA ST MARY'S HOSPITAL OZAUKEE, INC",13111 N PORT WASHINGTON RD,MEQUON,WI,53097,WI - Milwaukee,16,$13651.37,$3112.25,$2123.75
313 - CHEST PAIN,520030,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401,WI - Wausau,33,$11903.93,$3872.09,$2068.57
313 - CHEST PAIN,520037,MINISTRY SAINT JOSEPH'S HOSPITAL,611 ST JOSEPH AVE,MARSHFIELD,WI,54449,WI - Marshfield,119,$9837.95,$3931.27,$2937.19
