gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,yardlineSide,yardlineNumber,gameClock,kickLength,displayName,season,week,gameDate,homeTeamAbbr,visitorTeamAbbr,seasonType
2025_10_ATL_IND,2197,"(12:30) 45-Z.Gonzalez 43 yard field goal is GOOD, Center-49-L.McCullough, Holder-13-B.Pinion.",3,4,5,ATL,Field Goal,Kick Attempt Good,00-0033862,IND,25.0,12:30:00,43.0,Z.Gonzalez,2025,10,2025-11-09,IND,ATL,REG
2025_10_ATL_IND,3202,"(9:04) 12-M.Badgley 34 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",4,4,12,IND,Field Goal,Kick Attempt Good,00-0034084,ATL,16.0,09:04:00,34.0,M.Badgley,2025,10,2025-11-09,IND,ATL,REG
2025_10_ATL_IND,4026,"(:29) 12-M.Badgley 44 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",4,4,6,IND,Field Goal,Kick Attempt Good,00-0034084,ATL,26.0,00:29:00,44.0,M.Badgley,2025,10,2025-11-09,IND,ATL,REG
2025_10_BAL_MIN,629,"(4:29) 33-T.Loop 44 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",1,4,7,BAL,Field Goal,Kick Attempt Good,00-0040074,MIN,26.0,04:29:00,44.0,T.Loop,2025,10,2025-11-09,MIN,BAL,REG
2025_10_BAL_MIN,1100,"(11:00) 16-W.Reichard 49 yard field goal is GOOD, Center-42-A.DePaola, Holder-17-R.Wright.",2,4,8,MIN,Field Goal,Kick Attempt Good,00-0039404,BAL,31.0,11:00:00,49.0,W.Reichard,2025,10,2025-11-09,MIN,BAL,REG
2025_10_BAL_MIN,1694,"(1:14) 33-T.Loop 28 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",2,4,2,BAL,Field Goal,Kick Attempt Good,00-0040074,MIN,10.0,01:14:00,28.0,T.Loop,2025,10,2025-11-09,MIN,BAL,REG
2025_10_BAL_MIN,1977,"(:05) 33-T.Loop 30 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",2,1,10,BAL,Field Goal,Kick Attempt Good,00-0040074,MIN,12.0,00:05:00,30.0,T.Loop,2025,10,2025-11-09,MIN,BAL,REG
2025_10_BAL_MIN,2334,"(10:22) 33-T.Loop 22 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",3,4,4,BAL,Field Goal,Kick Attempt Good,00-0040074,MIN,4.0,10:22:00,22.0,T.Loop,2025,10,2025-11-09,MIN,BAL,REG
2025_10_BAL_MIN,2847,"(5:00) 33-T.Loop 56 yard field goal is No Good, Wide Left, Center-46-N.Moore, Holder-11-J.Stout.",3,4,10,BAL,Field Goal,Kick Attempt No Good,00-0040074,MIN,38.0,05:00:00,56.0,T.Loop,2025,10,2025-11-09,MIN,BAL,REG
2025_10_BAL_MIN,3050,"(2:20) 16-W.Reichard 43 yard field goal is GOOD, Center-42-A.DePaola, Holder-17-R.Wright.",3,4,15,MIN,Field Goal,Kick Attempt Good,00-0039404,BAL,25.0,02:20:00,43.0,W.Reichard,2025,10,2025-11-09,MIN,BAL,REG
2025_10_BUF_MIA,1577,"(3:08) 47-R.Patterson 46 yard field goal is GOOD, Center-49-J.Cardona, Holder-16-J.Bailey.",2,4,13,MIA,Field Goal,Kick Attempt Good,00-0036816,BUF,28.0,03:08:00,46.0,R.Patterson,2025,10,2025-11-09,MIA,BUF,REG
2025_10_CLE_NYJ,1806,"(3:54) 6-N.Folk 26 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara.",2,4,8,NYJ,Field Goal,Kick Attempt Good,00-0025565,CLE,8.0,03:54:00,26.0,N.Folk,2025,10,2025-11-09,NYJ,CLE,REG
2025_10_CLE_NYJ,2309,"(:01) 25-A.Szmyt 45 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",2,4,15,CLE,Field Goal,Kick Attempt Good,00-0038428,NYJ,27.0,00:01:00,45.0,A.Szmyt,2025,10,2025-11-09,NYJ,CLE,REG
2025_10_CLE_NYJ,3539,"(6:17) 6-N.Folk 37 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara.",4,4,10,NYJ,Field Goal,Kick Attempt Good,00-0025565,CLE,19.0,06:17:00,37.0,N.Folk,2025,10,2025-11-09,NYJ,CLE,REG
2025_10_CLE_NYJ,3823,"(3:00) 25-A.Szmyt 29 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",4,4,4,CLE,Field Goal,Kick Attempt Good,00-0038428,NYJ,11.0,03:00:00,29.0,A.Szmyt,2025,10,2025-11-09,NYJ,CLE,REG
2025_10_DET_WAS,642,"(5:46) 16-M.Gay 44 yard field goal is GOOD, Center-69-T.Ott, Holder-10-T.Way.",1,4,7,WAS,Field Goal,Kick Attempt Good,00-0035269,DET,26.0,05:46:00,44.0,M.Gay,2025,10,2025-11-09,WAS,DET,REG
2025_10_DET_WAS,2189,"(:14) 39-J.Bates 22 yard field goal is GOOD, Center-49-H.Hatten, Holder-3-J.Fox. PENALTY on WAS-20-Q.Martin, Unsportsmanlike Conduct, 15 yards, enforced between downs.",2,4,4,DET,Field Goal,Kick Attempt Good,00-0039172,WAS,4.0,00:14:00,22.0,J.Bates,2025,10,2025-11-09,WAS,DET,REG
2025_10_DET_WAS,3034,"(2:33) 39-J.Bates 28 yard field goal is GOOD, Center-49-H.Hatten, Holder-3-J.Fox.",3,4,8,DET,Field Goal,Kick Attempt Good,00-0039172,WAS,10.0,02:33:00,28.0,J.Bates,2025,10,2025-11-09,WAS,DET,REG
2025_10_DET_WAS,3949,"(4:38) 39-J.Bates 48 yard field goal is GOOD, Center-49-H.Hatten, Holder-3-J.Fox.",4,4,9,DET,Field Goal,Kick Attempt Good,00-0039172,WAS,30.0,04:38:00,48.0,J.Bates,2025,10,2025-11-09,WAS,DET,REG
2025_10_JAX_HOU,312,"(11:08) 39-C.Little 32 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke.",1,4,2,JAX,Field Goal,Kick Attempt Good,00-0039409,HOU,14.0,11:08:00,32.0,C.Little,2025,10,2025-11-09,HOU,JAX,REG
2025_10_JAX_HOU,1414,"(8:08) 42-M.Wright 23 yard field goal is GOOD, Center-40-A.Brinkman, Holder-6-T.Townsend.",2,4,4,HOU,Field Goal,Kick Attempt Good,00-0035189,JAX,4.0,08:08:00,23.0,M.Wright,2025,10,2025-11-09,HOU,JAX,REG
2025_10_JAX_HOU,1728,"(4:07) 39-C.Little 53 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke.",2,4,5,JAX,Field Goal,Kick Attempt Good,00-0039409,HOU,34.0,04:07:00,53.0,C.Little,2025,10,2025-11-09,HOU,JAX,REG
2025_10_JAX_HOU,2602,"(10:20) 39-C.Little 33 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke.",3,4,4,JAX,Field Goal,Kick Attempt Good,00-0039409,HOU,15.0,10:20:00,33.0,C.Little,2025,10,2025-11-09,HOU,JAX,REG
2025_10_LV_DEN,2816,"(5:39) 3-W.Lutz 59 yard field goal is No Good, Short, Center-48-M.Fraboni, Holder-16-J.Crawshaw.",3,4,6,DEN,Field Goal,Kick Attempt No Good,00-0032569,LV,41.0,05:39:00,59.0,W.Lutz,2025,10,2025-11-06,DEN,LV,REG
2025_10_LV_DEN,3190,"(:07) 3-W.Lutz 32 yard field goal is GOOD, Center-48-M.Fraboni, Holder-16-J.Crawshaw. LV-27-T.McCollum was injured during the play.",3,4,12,DEN,Field Goal,Kick Attempt Good,00-0032569,LV,14.0,00:07:00,32.0,W.Lutz,2025,10,2025-11-06,DEN,LV,REG
2025_10_LV_DEN,3881,"(4:30) 8-D.Carlson 48 yard field goal is No Good, Wide Right, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",4,4,6,LV,Field Goal,Kick Attempt No Good,00-0034161,DEN,30.0,04:30:00,48.0,D.Carlson,2025,10,2025-11-06,DEN,LV,REG
2025_10_NE_TB,1476,"(7:19) 4-C.McLaughlin 36 yard field goal is GOOD, Center-86-E.Deckers, Holder-9-R.Dixon.",2,4,8,TB,Field Goal,Kick Attempt Good,00-0035358,NE,18.0,07:19:00,36.0,C.McLaughlin,2025,10,2025-11-09,TB,NE,REG
2025_10_NO_CAR,688,"(2:55) 19-B.Grupe 20 yard field goal is GOOD, Center-49-Z.Wood, Holder-32-K.Kroeger.",1,4,2,NO,Field Goal,Kick Attempt Good,00-0038905,CAR,2.0,02:55:00,20.0,B.Grupe,2025,10,2025-11-09,CAR,NO,REG
2025_10_NO_CAR,2504,"(6:36) 10-R.Fitzgerald 48 yard field goal is BLOCKED (93-N.Shepherd), Center-44-J.Jansen, Holder-6-S.Martin, recovered by CAR-68-D.Lewis at NO 30. The Replay Official reviewed the kick touched ruling, and the play was REVERSED. 10-R.Fitzgerald 48 yard field goal is BLOCKED (93-N.Shepherd), Center-44-J.Jansen, Holder-6-S.Martin. 94-C.Jordan MUFFS catch at NO 29, RECOVERED by CAR-68-D.Lewis at NO 30.",3,4,7,CAR,Field Goal,Blocked Kick Attempt,00-0040279,NO,30.0,06:36:00,48.0,R.Fitzgerald,2025,10,2025-11-09,CAR,NO,REG
2025_10_NYG_CHI,2011,"(:07) 37-Y.Koo 32 yard field goal is GOOD, Center-59-C.Kreiter, Holder-12-J.Gillan.",2,4,10,NYG,Field Goal,Kick Attempt Good,00-0033702,CHI,14.0,00:07:00,32.0,Y.Koo,2025,10,2025-11-09,CHI,NYG,REG
2025_10_NYG_CHI,3027,"(:38) 8-C.Santos 22 yard field goal is GOOD, Center-46-S.Daly, Holder-19-T.Taylor.",3,4,4,CHI,Field Goal,Kick Attempt Good,00-0031203,NYG,4.0,00:38:00,22.0,C.Santos,2025,10,2025-11-09,CHI,NYG,REG
2025_10_NYG_CHI,3362,"(10:21) 37-Y.Koo 19 yard field goal is GOOD, Center-59-C.Kreiter, Holder-12-J.Gillan. Penalty on CHI, Defensive Too Many Men on Field, declined.",4,4,1,NYG,Field Goal,Kick Attempt Good,00-0033702,CHI,1.0,10:21:00,19.0,Y.Koo,2025,10,2025-11-09,CHI,NYG,REG
2025_10_PHI_GB,2345,"(9:02) 4-J.Elliott 39 yard field goal is GOOD, Center-57-C.Adomitis, Holder-10-B.Mann.",3,4,8,PHI,Field Goal,Kick Attempt Good,00-0033787,GB,21.0,09:02:00,39.0,J.Elliott,2025,10,2025-11-10,GB,PHI,REG
2025_10_PHI_GB,4250,"(:02) 17-B.McManus 64 yard field goal is No Good, Short, Center-42-M.Orzech, Holder-19-D.Whelan.",4,3,10,GB,Field Goal,Kick Attempt No Good,00-0029822,PHI,46.0,00:02:00,64.0,B.McManus,2025,10,2025-11-10,GB,PHI,REG
2025_10_PIT_LAC,359,"(10:30) 9-C.Boswell 59 yard field goal is GOOD, Center-46-C.Kuntz, Holder-3-C.Waitman.",1,4,5,PIT,Field Goal,Kick Attempt Good,00-0031136,LAC,41.0,10:30:00,59.0,C.Boswell,2025,10,2025-11-09,LAC,PIT,REG
2025_10_PIT_LAC,1135,"(13:14) 9-C.Boswell 45 yard field goal is No Good, Wide Right, Center-46-C.Kuntz, Holder-3-C.Waitman.",2,4,8,PIT,Field Goal,Kick Attempt No Good,00-0031136,LAC,27.0,13:14:00,45.0,C.Boswell,2025,10,2025-11-09,LAC,PIT,REG
2025_10_PIT_LAC,1452,"(7:35) 11-C.Dicker 32 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott.",2,4,10,LAC,Field Goal,Kick Attempt Good,00-0037224,PIT,14.0,07:35:00,32.0,C.Dicker,2025,10,2025-11-09,LAC,PIT,REG
2025_10_PIT_LAC,2665,"(6:12) 11-C.Dicker 59 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott.",3,4,4,LAC,Field Goal,Kick Attempt Good,00-0037224,PIT,41.0,06:12:00,59.0,C.Dicker,2025,10,2025-11-09,LAC,PIT,REG
2025_10_PIT_LAC,3019,"(:49) 11-C.Dicker 55 yard field goal is No Good, Hit Left Upright, Center-47-J.Harris, Holder-16-J.Scott.",3,4,2,LAC,Field Goal,Kick Attempt No Good,00-0037224,PIT,37.0,00:49:00,55.0,C.Dicker,2025,10,2025-11-09,LAC,PIT,REG
2025_10_PIT_LAC,3760,"(4:58) 11-C.Dicker 42 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott.",4,4,13,LAC,Field Goal,Kick Attempt Good,00-0037224,PIT,24.0,04:58:00,42.0,C.Dicker,2025,10,2025-11-09,LAC,PIT,REG
2025_11_BAL_CLE,549,"(4:59) 33-T.Loop 25 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",1,4,7,BAL,Field Goal,Kick Attempt Good,00-0040074,CLE,7.0,04:59:00,25.0,T.Loop,2025,11,2025-11-16,CLE,BAL,REG
2025_11_BAL_CLE,779,"(:04) 25-A.Szmyt 30 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",1,4,6,CLE,Field Goal,Kick Attempt Good,00-0038428,BAL,12.0,00:04:00,30.0,A.Szmyt,2025,11,2025-11-16,CLE,BAL,REG
2025_11_BAL_CLE,1163,"(8:47) 25-A.Szmyt 24 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",2,4,6,CLE,Field Goal,Kick Attempt Good,00-0038428,BAL,6.0,08:47:00,24.0,A.Szmyt,2025,11,2025-11-16,CLE,BAL,REG
2025_11_BAL_CLE,1745,"(1:02) 25-A.Szmyt 46 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",2,4,5,CLE,Field Goal,Kick Attempt Good,00-0038428,BAL,28.0,01:02:00,46.0,A.Szmyt,2025,11,2025-11-16,CLE,BAL,REG
2025_11_BAL_CLE,2922,"(14:09) 33-T.Loop 24 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",4,4,5,BAL,Field Goal,Kick Attempt Good,00-0040074,CLE,5.0,14:09:00,24.0,T.Loop,2025,11,2025-11-16,CLE,BAL,REG
2025_11_BAL_CLE,3365,"(5:03) 33-T.Loop 44 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",4,4,6,BAL,Field Goal,Kick Attempt Good,00-0040074,CLE,26.0,05:03:00,44.0,T.Loop,2025,11,2025-11-16,CLE,BAL,REG
2025_11_CAR_ATL,1943,"(:28) 10-R.Fitzgerald 29 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",2,4,4,CAR,Field Goal,Kick Attempt Good,00-0040279,ATL,11.0,00:28:00,29.0,R.Fitzgerald,2025,11,2025-11-16,ATL,CAR,REG
2025_11_CAR_ATL,3002,"(1:01) 10-R.Fitzgerald 34 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",3,4,6,CAR,Field Goal,Kick Attempt Good,00-0040279,ATL,16.0,01:01:00,34.0,R.Fitzgerald,2025,11,2025-11-16,ATL,CAR,REG
2025_11_CAR_ATL,3970,"(2:48) 45-Z.Gonzalez 52 yard field goal is GOOD, Center-49-L.McCullough, Holder-13-B.Pinion.",4,4,5,ATL,Field Goal,Kick Attempt Good,00-0033862,CAR,34.0,02:48:00,52.0,Z.Gonzalez,2025,11,2025-11-16,ATL,CAR,REG
2025_11_CAR_ATL,4464,"(:21) 45-Z.Gonzalez 45 yard field goal is GOOD, Center-49-L.McCullough, Holder-13-B.Pinion.",4,4,4,ATL,Field Goal,Kick Attempt Good,00-0033862,CAR,27.0,00:21:00,45.0,Z.Gonzalez,2025,11,2025-11-16,ATL,CAR,REG
2025_11_CAR_ATL,4808,"(5:13) 10-R.Fitzgerald 28 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",5,4,5,CAR,Field Goal,Kick Attempt Good,00-0040279,ATL,10.0,05:13:00,28.0,R.Fitzgerald,2025,11,2025-11-16,ATL,CAR,REG
2025_11_CHI_MIN,756,"(2:13) 16-W.Reichard 31 yard field goal is GOOD, Center-42-A.DePaola, Holder-17-R.Wright.",1,4,6,MIN,Field Goal,Kick Attempt Good,00-0039404,CHI,13.0,02:13:00,31.0,W.Reichard,2025,11,2025-11-16,MIN,CHI,REG
2025_11_CHI_MIN,1686,"(2:04) 8-C.Santos 38 yard field goal is GOOD, Center-46-S.Daly, Holder-19-T.Taylor.",2,4,5,CHI,Field Goal,Kick Attempt Good,00-0031203,MIN,20.0,02:04:00,38.0,C.Santos,2025,11,2025-11-16,MIN,CHI,REG
2025_11_CHI_MIN,2362,"(10:36) 8-C.Santos 54 yard field goal is GOOD, Center-46-S.Daly, Holder-19-T.Taylor.",3,4,7,CHI,Field Goal,Kick Attempt Good,00-0031203,MIN,36.0,10:36:00,54.0,C.Santos,2025,11,2025-11-16,MIN,CHI,REG
2025_11_CHI_MIN,2876,"(2:15) 8-C.Santos 33 yard field goal is GOOD, Center-46-S.Daly, Holder-19-T.Taylor.",3,4,3,CHI,Field Goal,Kick Attempt Good,00-0031203,MIN,15.0,02:15:00,33.0,C.Santos,2025,11,2025-11-16,MIN,CHI,REG
2025_11_CHI_MIN,3450,"(8:13) 8-C.Santos 45 yard field goal is No Good, Wide Left, Center-46-S.Daly, Holder-19-T.Taylor.",4,4,3,CHI,Field Goal,Kick Attempt No Good,00-0031203,MIN,27.0,08:13:00,45.0,C.Santos,2025,11,2025-11-16,MIN,CHI,REG
2025_11_CHI_MIN,4228,"(:04) 8-C.Santos 48 yard field goal is GOOD, Center-46-S.Daly, Holder-19-T.Taylor.",4,4,1,CHI,Field Goal,Kick Attempt Good,00-0031203,MIN,31.0,00:04:00,48.0,C.Santos,2025,11,2025-11-16,MIN,CHI,REG
2025_11_CIN_PIT,2204,"(:13) 9-C.Boswell 25 yard field goal is GOOD, Center-46-C.Kuntz, Holder-3-C.Waitman.",2,4,7,PIT,Field Goal,Kick Attempt Good,00-0031136,CIN,7.0,00:13:00,25.0,C.Boswell,2025,11,2025-11-16,PIT,CIN,REG
2025_11_CIN_PIT,2467,"(11:58) 2-E.McPherson 43 yard field goal is GOOD, Center-46-W.Wagner, Holder-8-R.Rehkow.",3,4,5,CIN,Field Goal,Kick Attempt Good,00-0036854,PIT,25.0,11:58:00,43.0,E.McPherson,2025,11,2025-11-16,PIT,CIN,REG
2025_11_CIN_PIT,2937,"(4:20) 9-C.Boswell 30 yard field goal is GOOD, Center-46-C.Kuntz, Holder-3-C.Waitman.",3,4,3,PIT,Field Goal,Kick Attempt Good,00-0031136,CIN,12.0,04:20:00,30.0,C.Boswell,2025,11,2025-11-16,PIT,CIN,REG
2025_11_CIN_PIT,3634,"(9:45) 2-E.McPherson 48 yard field goal is GOOD, Center-46-W.Wagner, Holder-8-R.Rehkow.",4,4,22,CIN,Field Goal,Kick Attempt Good,00-0036854,PIT,30.0,09:45:00,48.0,E.McPherson,2025,11,2025-11-16,PIT,CIN,REG
2025_11_DAL_LV,442,"(7:59) 8-D.Carlson 35 yard field goal is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",1,4,12,LV,Field Goal,Kick Attempt Good,00-0034161,DAL,17.0,07:59:00,35.0,D.Carlson,2025,11,2025-11-17,LV,DAL,REG
2025_11_DAL_LV,632,"(5:41) 17-B.Aubrey 50 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",1,4,3,DAL,Field Goal,Kick Attempt Good,00-0037692,LV,32.0,05:41:00,50.0,B.Aubrey,2025,11,2025-11-17,LV,DAL,REG
2025_11_DAL_LV,850,"(2:06) 8-D.Carlson 45 yard field goal is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",1,4,20,LV,Field Goal,Kick Attempt Good,00-0034161,DAL,27.0,02:06:00,45.0,D.Carlson,2025,11,2025-11-17,LV,DAL,REG
2025_11_DAL_LV,2410,"(:04) 8-D.Carlson 38 yard field goal is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",2,4,5,LV,Field Goal,Kick Attempt Good,00-0034161,DAL,20.0,00:04:00,38.0,D.Carlson,2025,11,2025-11-17,LV,DAL,REG
2025_11_DET_PHI,443,"(9:47) 4-J.Elliott 27 yard field goal is GOOD, Center-57-C.Adomitis, Holder-10-B.Mann.",1,4,8,PHI,Field Goal,Kick Attempt Good,00-0033787,DET,9.0,09:47:00,27.0,J.Elliott,2025,11,2025-11-16,PHI,DET,REG
2025_11_DET_PHI,1606,"(6:06) 4-J.Elliott 34 yard field goal is GOOD, Center-57-C.Adomitis, Holder-10-B.Mann.",2,4,5,PHI,Field Goal,Kick Attempt Good,00-0033787,DET,16.0,06:06:00,34.0,J.Elliott,2025,11,2025-11-16,PHI,DET,REG
2025_11_DET_PHI,3365,"(10:20) 4-J.Elliott 49 yard field goal is GOOD, Center-57-C.Adomitis, Holder-10-B.Mann.",4,4,4,PHI,Field Goal,Kick Attempt Good,00-0033787,DET,30.0,10:20:00,49.0,J.Elliott,2025,11,2025-11-16,PHI,DET,REG
2025_11_DET_PHI,4046,"(2:03) 39-J.Bates 54 yard field goal is GOOD, Center-49-H.Hatten, Holder-3-J.Fox.",4,4,17,DET,Field Goal,Kick Attempt Good,00-0039172,PHI,36.0,02:03:00,54.0,J.Bates,2025,11,2025-11-16,PHI,DET,REG
2025_11_HOU_TEN,903,"(:55) 6-J.Slye 56 yard field goal is GOOD, Center-46-M.Cox, Holder-3-J.Hekker.",1,4,15,TEN,Field Goal,Kick Attempt Good,00-0035192,HOU,38.0,00:55:00,56.0,J.Slye,2025,11,2025-11-16,TEN,HOU,REG
2025_11_HOU_TEN,2320,"(10:49) 6-J.Slye 47 yard field goal is GOOD, Center-46-M.Cox, Holder-3-J.Hekker.",3,4,2,TEN,Field Goal,Kick Attempt Good,00-0035192,HOU,28.0,10:49:00,47.0,J.Slye,2025,11,2025-11-16,TEN,HOU,REG
2025_11_HOU_TEN,2970,"(1:36) 42-M.Wright 41 yard field goal is GOOD, Center-40-A.Brinkman, Holder-6-T.Townsend.",3,4,5,HOU,Field Goal,Kick Attempt Good,00-0035189,TEN,23.0,01:36:00,41.0,M.Wright,2025,11,2025-11-16,TEN,HOU,REG
2025_11_HOU_TEN,3255,"(12:03) 42-M.Wright 43 yard field goal is GOOD, Center-40-A.Brinkman, Holder-6-T.Townsend.",4,4,1,HOU,Field Goal,Kick Attempt Good,00-0035189,TEN,25.0,12:03:00,43.0,M.Wright,2025,11,2025-11-16,TEN,HOU,REG
2025_11_HOU_TEN,4385,"(:02) 42-M.Wright 35 yard field goal is GOOD, Center-40-A.Brinkman, Holder-6-T.Townsend.",4,3,2,HOU,Field Goal,Kick Attempt Good,00-0035189,TEN,17.0,00:02:00,35.0,M.Wright,2025,11,2025-11-16,TEN,HOU,REG
2025_11_KC_DEN,391,"(7:39) 3-W.Lutz 29 yard field goal is GOOD, Center-48-M.Fraboni, Holder-16-J.Crawshaw.",1,4,9,DEN,Field Goal,Kick Attempt Good,00-0032569,KC,11.0,07:39:00,29.0,W.Lutz,2025,11,2025-11-16,DEN,KC,REG
2025_11_KC_DEN,656,"(4:56) 3-W.Lutz 24 yard field goal is GOOD, Center-48-M.Fraboni, Holder-16-J.Crawshaw.",1,4,5,DEN,Field Goal,Kick Attempt Good,00-0032569,KC,6.0,04:56:00,24.0,W.Lutz,2025,11,2025-11-16,DEN,KC,REG
2025_11_KC_DEN,994,"(:52) 7-H.Butker 31 yard field goal is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza.",1,4,9,KC,Field Goal,Kick Attempt Good,00-0033303,DEN,12.0,00:52:00,31.0,H.Butker,2025,11,2025-11-16,DEN,KC,REG
2025_11_KC_DEN,1690,"(4:41) 7-H.Butker 31 yard field goal is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza.",2,4,3,KC,Field Goal,Kick Attempt Good,00-0033303,DEN,12.0,04:41:00,31.0,H.Butker,2025,11,2025-11-16,DEN,KC,REG
2025_11_KC_DEN,3410,"(12:54) 3-W.Lutz 38 yard field goal is GOOD, Center-48-M.Fraboni, Holder-16-J.Crawshaw.",4,4,11,DEN,Field Goal,Kick Attempt Good,00-0032569,KC,20.0,12:54:00,38.0,W.Lutz,2025,11,2025-11-16,DEN,KC,REG
2025_11_KC_DEN,4126,"(4:15) 3-W.Lutz 54 yard field goal is GOOD, Center-48-M.Fraboni, Holder-16-J.Crawshaw.",4,4,6,DEN,Field Goal,Kick Attempt Good,00-0032569,KC,36.0,04:15:00,54.0,W.Lutz,2025,11,2025-11-16,DEN,KC,REG
2025_11_KC_DEN,4554,"(:03) 3-W.Lutz 35 yard field goal is GOOD, Center-48-M.Fraboni, Holder-16-J.Crawshaw.",4,2,11,DEN,Field Goal,Kick Attempt Good,00-0032569,KC,16.0,00:03:00,35.0,W.Lutz,2025,11,2025-11-16,DEN,KC,REG
2025_11_LAC_JAX,606,"(3:35) 11-C.Dicker 41 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott.",1,4,3,LAC,Field Goal,Kick Attempt Good,00-0037224,JAX,23.0,03:35:00,41.0,C.Dicker,2025,11,2025-11-16,JAX,LAC,REG
2025_11_LAC_JAX,1262,"(8:22) 11-C.Dicker 46 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott.",2,4,24,LAC,Field Goal,Kick Attempt Good,00-0037224,JAX,28.0,08:22:00,46.0,C.Dicker,2025,11,2025-11-16,JAX,LAC,REG
2025_11_NYJ_NE,1854,"(:03) 36-A.Borregales 45 yard field goal is No Good, Hit Right Upright, Center-47-J.Ashby, Holder-17-B.Baringer.",2,2,9,NE,Field Goal,Kick Attempt No Good,00-0040200,NYJ,27.0,00:03:00,45.0,A.Borregales,2025,11,2025-11-13,NE,NYJ,REG
2025_11_NYJ_NE,3050,"(12:11) 36-A.Borregales 44 yard field goal is GOOD, Center-47-J.Ashby, Holder-17-B.Baringer.",4,4,13,NE,Field Goal,Kick Attempt Good,00-0040200,NYJ,26.0,12:11:00,44.0,A.Borregales,2025,11,2025-11-13,NE,NYJ,REG
2025_11_NYJ_NE,3500,"(6:38) 36-A.Borregales 26 yard field goal is GOOD, Center-47-J.Ashby, Holder-17-B.Baringer.",4,4,7,NE,Field Goal,Kick Attempt Good,00-0040200,NYJ,8.0,06:38:00,26.0,A.Borregales,2025,11,2025-11-13,NE,NYJ,REG
2025_11_SEA_LA,616,"(6:36) 5-J.Myers 57 yard field goal is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson.",1,4,8,SEA,Field Goal,Kick Attempt Good,00-0031492,LA,39.0,06:36:00,57.0,J.Myers,2025,11,2025-11-16,LA,SEA,REG
2025_11_SEA_LA,1381,"(9:07) 5-J.Myers 30 yard field goal is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson.",2,4,8,SEA,Field Goal,Kick Attempt Good,00-0031492,LA,12.0,09:07:00,30.0,J.Myers,2025,11,2025-11-16,LA,SEA,REG
2025_11_SEA_LA,1922,"(:04) 5-J.Myers 22 yard field goal is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson.",2,4,3,SEA,Field Goal,Kick Attempt Good,00-0031492,LA,3.0,00:04:00,22.0,J.Myers,2025,11,2025-11-16,LA,SEA,REG
2025_11_SEA_LA,2391,"(8:05) 5-J.Myers 29 yard field goal is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson.",3,4,6,SEA,Field Goal,Kick Attempt Good,00-0031492,LA,11.0,08:05:00,29.0,J.Myers,2025,11,2025-11-16,LA,SEA,REG
