play_id,game_id,game_date,week,home_team,away_team,possession_team,defensive_team,quarter,down,yards_to_go,yardline_100,game_seconds_remaining,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,complete_pass,first_down,sack,qb_hit,interception,fumble_lost,penalty,penalty_yards,touchdown,field_goal_attempt,field_goal_result,kick_distance,special_teams_play,possession_team_score,defensive_team_score,score_differential,expected_points_before,expected_points_added,possession_team_win_probability,win_probability_added,successful_play,passer_player_name,receiver_player_name,rusher_player_name,kicker_player_name
2024_17_MIA_CLE-2643,2024_17_MIA_CLE,2024-12-29,17,CLE,MIA,CLE,MIA,3,3,8,68.0,1526.0,no_play,0.0,false,false,false,false,,,,,,,false,false,false,false,false,false,true,5.0,false,false,,,false,3.0,13.0,-10.0,0.6009296928532422,-0.8671680158004165,0.19546149671077728,-0.023246347904205322,false,,,,
2024_08_KC_LV-3080,2024_08_KC_LV,2024-10-27,8,LV,KC,KC,LV,4,3,12,56.0,764.0,run,14.0,true,false,true,true,,,,,left,end,false,true,false,false,false,false,false,,false,false,,,false,17.0,13.0,4.0,0.5383352073840797,2.603758742567152,0.6848925948143005,0.10121119022369385,true,,,P.Mahomes,
2024_14_LAC_KC-2663,2024_14_LAC_KC,2024-12-08,14,KC,LAC,LAC,KC,3,1,10,25.0,1457.0,pass,-6.0,true,false,true,false,short,left,-5.0,-1.0,,,true,false,false,false,false,false,false,,false,false,,,false,0.0,13.0,-13.0,4.422818250022829,-1.2936787967337295,0.15125806629657745,-0.030673310160636902,false,J.Herbert,D.Davis,,
2024_09_TB_KC-3330,2024_09_TB_KC,2024-11-04,9,KC,TB,KC,TB,4,1,5,34.0,458.0,run,0.0,false,false,false,false,,,,,middle,,false,false,false,false,false,false,false,,false,false,,,false,17.0,17.0,0.0,3.7878898889757693,-0.45209204393904656,0.6707625985145569,-0.009916365146636963,false,,,K.Hunt,
2024_14_CLE_PIT-3226,2024_14_CLE_PIT,2024-12-08,14,PIT,CLE,CLE,PIT,3,2,10,36.0,1041.0,no_play,0.0,true,false,false,false,,,,,,,false,false,false,false,false,false,true,5.0,false,false,,,false,7.0,27.0,-20.0,2.932202097028494,-0.7681988049298525,0.02370963990688324,-0.006253845989704132,false,,,,
2024_18_NO_TB-3327,2024_18_NO_TB,2025-01-05,18,TB,NO,TB,NO,4,1,15,63.0,900.0,run,2.0,false,false,false,false,,,,,left,end,false,false,false,false,false,false,false,,false,false,,,false,13.0,19.0,-6.0,1.7287361538037658,-0.45575942331925035,0.2692292034626007,-0.026128098368644714,false,,,S.Tucker,
2024_07_CAR_WAS-3032,2024_07_CAR_WAS,2024-10-20,7,WAS,CAR,CAR,WAS,3,2,1,61.0,958.0,run,6.0,false,false,false,false,,,,,right,end,false,true,false,false,false,false,false,,false,false,,,false,0.0,37.0,-37.0,2.039049261249602,0.12935377145186067,8.866261487128213e-05,-1.1671509128063917e-05,true,,,X.Legette,
2024_14_LAC_KC-3151,2024_14_LAC_KC,2024-12-08,14,KC,LAC,KC,LAC,3,3,8,75.0,1068.0,no_play,0.0,true,false,false,false,,,,,,,false,false,false,false,false,false,true,5.0,false,false,,,false,13.0,14.0,-1.0,-0.305477341869846,0.785648635122925,0.4776304364204407,0.04217529296875,true,,,,
2024_03_NE_NYJ-3635,2024_03_NE_NYJ,2024-09-19,3,NYJ,NE,NE,NYJ,4,1,10,58.0,264.0,pass,0.0,true,false,true,false,short,left,3.0,,,,false,false,false,false,false,false,false,,false,false,,,false,3.0,24.0,-21.0,1.889627656317316,-0.47064186935313046,0.0011932873167097569,-0.0002843582187779248,false,D.Maye,A.Hooper,,
2024_06_TB_NO-1345,2024_06_TB_NO,2024-10-13,6,NO,TB,TB,NO,2,3,20,86.0,2607.0,pass,0.0,true,false,true,false,short,left,0.0,0.0,,,true,false,false,false,false,false,true,7.0,false,false,,,false,17.0,3.0,14.0,-1.4843557747080922,-1.5850473074242473,0.80747389793396,-0.023579895496368408,false,B.Mayfield,C.Godwin,,
2024_09_IND_MIN-2711,2024_09_IND_MIN,2024-11-03,9,MIN,IND,IND,MIN,3,3,5,65.0,981.0,pass,16.0,true,false,true,false,short,left,15.0,1.0,,,true,true,false,false,false,false,false,,false,false,,,false,7.0,14.0,-7.0,0.8153378716669977,2.2062487602233887,0.1938237100839615,0.050997570157051086,true,J.Flacco,J.Downs,,
2024_06_IND_TEN-2635,2024_06_IND_TEN,2024-10-13,6,TEN,IND,IND,TEN,3,1,10,53.0,1186.0,pass,7.0,true,false,true,false,short,left,3.0,4.0,,,true,true,false,false,false,false,true,15.0,false,false,,,false,10.0,17.0,-7.0,2.353978579863906,1.466974704992026,0.262985497713089,0.03198814392089844,true,J.Flacco,M.Alie-Cox,,
2024_18_CAR_ATL-733,2024_18_CAR_ATL,2025-01-05,18,ATL,CAR,ATL,CAR,1,3,1,49.0,2854.0,run,1.0,true,false,false,false,,,,,right,guard,false,true,false,false,false,false,false,,false,false,,,false,3.0,3.0,0.0,2.6774695485364646,0.40056804078631103,0.5630961060523987,0.019160687923431396,true,,,T.Allgeier,
2024_05_GB_LA-3602,2024_05_GB_LA,2024-10-06,5,LA,GB,LA,GB,4,1,10,76.0,318.0,pass,9.0,true,true,true,false,short,middle,4.0,5.0,,,true,false,false,false,false,false,false,,false,false,,,false,13.0,24.0,-11.0,0.9785881459247321,0.938218547264114,0.06171941012144089,0.0234067365527153,true,M.Stafford,J.Whittington,,
2024_16_TB_DAL-2646,2024_16_TB_DAL,2024-12-22,16,DAL,TB,TB,DAL,3,3,40,56.0,1465.0,pass,0.0,true,false,true,false,short,middle,11.0,,,,false,false,false,false,false,false,false,,false,false,,,false,14.0,23.0,-9.0,0.48319715913385153,-0.36112748831510544,0.16699272394180298,-0.004540428519248962,false,B.Mayfield,P.Durham,,
2024_11_SEA_SF-1736,2024_11_SEA_SF,2024-11-17,11,SF,SEA,SEA,SF,2,3,17,65.0,1852.0,no_play,0.0,true,false,false,false,,,,,,,false,false,false,false,false,false,true,5.0,false,false,,,false,6.0,7.0,-1.0,0.22892072645481676,0.22403697459958494,0.46363699436187744,-0.007185935974121094,true,,,,
2024_15_NYJ_JAX-4191,2024_15_NYJ_JAX,2024-12-15,15,JAX,NYJ,NYJ,JAX,4,1,10,70.0,111.0,pass,0.0,true,false,true,false,short,left,6.0,,,,false,false,false,false,false,false,false,,false,false,,,false,25.0,25.0,0.0,1.0699261531699449,-0.38634766498580575,0.5653270483016968,-0.028311550617218018,false,A.Rodgers,J.Ruckert,,
2024_13_PHI_BAL-2362,2024_13_PHI_BAL,2024-12-01,13,BAL,PHI,BAL,PHI,3,1,10,58.0,1768.0,run,8.0,false,false,false,false,,,,,right,guard,false,false,false,false,false,false,false,,false,false,,,false,12.0,14.0,-2.0,2.5622643413953483,0.5709977902006358,0.5179452896118164,0.028242528438568115,true,,,D.Henry,
2024_12_TEN_HOU-4194,2024_12_TEN_HOU,2024-11-24,12,HOU,TEN,HOU,TEN,4,2,10,92.0,83.0,pass,-7.0,true,false,true,false,,,,,,,false,false,true,true,false,false,false,,false,false,,,false,27.0,30.0,-3.0,0.01371411420404911,-0.8213475432712585,0.18430061638355255,-0.0650218278169632,false,C.Stroud,,,
2024_05_CAR_CHI-1026,2024_05_CAR_CHI,2024-10-06,5,CHI,CAR,CHI,CAR,2,2,5,7.0,2519.0,pass,0.0,true,false,true,false,short,left,7.0,,,,false,false,false,false,false,false,false,,false,false,,,false,7.0,7.0,0.0,5.216864781512413,-0.8619944944512099,0.7077281475067139,-0.014900922775268555,false,C.Williams,K.Allen,,
2024_02_ATL_PHI-2050,2024_02_ATL_PHI,2024-09-16,2,PHI,ATL,ATL,PHI,3,1,10,70.0,1800.0,pass,7.0,false,false,true,false,short,left,5.0,2.0,,,true,false,false,false,false,false,false,,false,false,,,false,6.0,7.0,-1.0,1.028041522949934,0.49227175302803516,0.44922778010368347,0.019464433193206787,true,K.Cousins,B.Robinson,,
2024_03_DEN_TB-2716,2024_03_DEN_TB,2024-09-22,3,TB,DEN,DEN,TB,3,1,10,64.0,1217.0,pass,4.0,true,false,true,false,short,left,4.0,0.0,,,true,false,false,false,false,false,false,,false,false,,,false,20.0,7.0,13.0,1.6012598853558302,-0.1386232879012823,0.9456650614738464,-0.0030851364135742188,false,B.Nix,L.Humphrey,,
2024_16_JAX_LV-3882,2024_16_JAX_LV,2024-12-22,16,LV,JAX,LV,JAX,4,1,10,80.0,560.0,run,1.0,false,false,false,false,,,,,right,tackle,false,false,false,false,false,false,false,,false,false,,,false,19.0,14.0,5.0,1.0842492268420756,-0.5972733376547694,0.7832537293434143,-0.0013912320137023926,false,,,A.Mattison,
2024_10_DET_HOU-2486,2024_10_DET_HOU,2024-11-10,10,HOU,DET,DET,HOU,3,2,6,40.0,1637.0,pass,37.0,false,false,true,false,deep,left,34.0,3.0,,,true,true,false,false,false,false,false,,false,false,,,false,7.0,23.0,-16.0,2.889756488846615,3.267808136239182,0.09499595314264297,0.03935905545949936,true,J.Goff,S.LaPorta,,
2024_01_DAL_CLE-804,2024_01_DAL_CLE,2024-09-08,1,CLE,DAL,DAL,CLE,1,1,10,90.0,2985.0,run,1.0,false,false,false,false,,,,,middle,,false,false,false,false,false,false,false,,false,false,,,false,7.0,3.0,4.0,0.16095201461575925,-0.5087307041976601,0.5515168905258179,-0.010929524898529053,false,,,E.Elliott,
2024_13_PIT_CIN-2575,2024_13_PIT_CIN,2024-12-01,13,CIN,PIT,PIT,CIN,3,3,8,26.0,1629.0,pass,3.0,true,false,true,false,short,left,-3.0,6.0,,,true,false,false,true,false,false,false,,false,false,,,false,27.0,21.0,6.0,2.9833766302326694,-0.6126520031847886,0.7956749200820923,-0.005968570709228516,false,R.Wilson,M.Pruitt,,
2024_01_DEN_SEA-2425,2024_01_DEN_SEA,2024-09-08,1,SEA,DEN,DEN,SEA,2,1,10,27.0,1813.0,pass,0.0,true,false,true,false,,,,,,,false,false,true,false,false,false,false,,false,false,,,false,10.0,9.0,1.0,1.5908691911026835,0.6894768669534961,0.6950178146362305,-0.011047601699829102,true,B.Nix,,,
2024_09_TB_KC-1871,2024_09_TB_KC,2024-11-04,9,KC,TB,KC,TB,2,1,10,83.0,1825.0,pass,3.0,true,false,true,false,short,left,-1.0,4.0,,,true,false,false,false,false,false,false,,false,false,,,false,10.0,7.0,3.0,0.10121320519829169,-0.06199982779799029,0.6487508416175842,-0.007732748985290527,false,P.Mahomes,S.Perine,,
2024_04_WAS_ARI-2050,2024_04_WAS_ARI,2024-09-29,4,ARI,WAS,WAS,ARI,3,2,1,61.0,1766.0,run,5.0,true,true,false,false,,,,,middle,,false,true,false,false,false,false,false,,false,false,,,false,17.0,7.0,10.0,2.1053588958457112,0.041752087185159326,0.8286490440368652,0.002064049243927002,true,,,B.Robinson,
2024_18_BUF_NE-1376,2024_18_BUF_NE,2025-01-05,18,NE,BUF,BUF,NE,2,1,20,44.0,2171.0,pass,6.0,true,false,true,false,short,left,-4.0,10.0,,,true,false,false,false,false,false,false,,false,false,,,false,7.0,14.0,-7.0,2.6018585273995996,-0.02577321568969637,0.3276863992214203,0.0028822124004364014,false,M.Trubisky,C.Samuel,,
2024_09_WAS_NYG-2802,2024_09_WAS_NYG,2024-11-03,9,NYG,WAS,NYG,WAS,3,2,10,80.0,927.0,run,1.0,true,false,false,false,,,,,middle,,false,false,false,false,false,false,false,,false,false,,,false,10.0,24.0,-14.0,0.2507325732149184,-0.7565643130801618,0.061335239559412,-0.006588511168956757,false,,,D.Singletary,
2024_08_CAR_DEN-2912,2024_08_CAR_DEN,2024-10-27,8,DEN,CAR,CAR,DEN,3,3,9,69.0,1232.0,no_play,0.0,true,false,false,false,,,,,,,false,false,false,false,false,false,true,5.0,false,false,,,false,7.0,28.0,-21.0,-0.5690874890424311,-0.6730780117213726,0.022375328466296196,-0.002291513606905937,false,,,,
2024_18_KC_DEN-701,2024_18_KC_DEN,2025-01-05,18,DEN,KC,KC,DEN,1,1,10,59.0,2989.0,pass,0.0,true,false,true,false,deep,right,29.0,,,,false,false,false,true,false,false,false,,false,false,,,false,0.0,14.0,-14.0,1.8561614006757736,-0.489999734563753,0.1756187081336975,-0.009557470679283142,false,C.Wentz,Ju.Watson,,
2024_08_NO_LAC-4618,2024_08_NO_LAC,2024-10-27,8,LAC,NO,NO,LAC,4,4,11,50.0,66.0,pass,36.0,true,false,true,false,deep,middle,36.0,0.0,,,true,true,false,true,false,false,false,,false,false,,,false,8.0,26.0,-18.0,0.3676110237138346,4.073299551557284,0.0003849157365038991,0.0010812438558787107,true,J.Haener,B.Means,,
2024_03_CHI_IND-3891,2024_03_CHI_IND,2024-09-22,3,IND,CHI,IND,CHI,4,3,10,59.0,431.0,pass,0.0,true,false,true,false,deep,left,38.0,,,,false,false,false,false,false,false,false,,false,false,,,false,14.0,9.0,5.0,1.0301247062161565,-1.416084008757025,0.8021014332771301,-0.04380303621292114,false,A.Richardson,A.Mitchell,,
2024_01_NE_CIN-2272,2024_01_NE_CIN,2024-09-08,1,CIN,NE,CIN,NE,3,1,10,44.0,1410.0,pass,3.0,false,false,true,false,short,right,3.0,0.0,,,true,false,false,false,false,false,false,,false,false,,,false,0.0,13.0,-13.0,3.319898786023259,-0.22369196312502027,0.15834566950798035,-0.008835747838020325,false,J.Burrow,C.Brown,,
2024_14_NO_NYG-1929,2024_14_NO_NYG,2024-12-08,14,NYG,NO,NO,NYG,2,3,15,73.0,1920.0,run,-2.0,true,false,false,false,,,,,right,end,false,false,false,false,false,false,false,,false,false,,,false,7.0,3.0,4.0,-0.193813192890957,-0.9410329202655703,0.5452084541320801,-0.04377865791320801,false,,,A.Kamara,
2024_12_BAL_LAC-904,2024_12_BAL_LAC,2024-11-25,12,LAC,BAL,LAC,BAL,1,3,2,56.0,2736.0,run,17.0,true,false,false,false,,,,,right,tackle,false,true,false,false,false,false,false,,false,false,,,false,7.0,0.0,7.0,1.9249966610223055,1.7105151435825974,0.7599501609802246,0.0326002836227417,true,,,J.Dobbins,
2024_18_HOU_TEN-886,2024_18_HOU_TEN,2025-01-05,18,TEN,HOU,TEN,HOU,2,3,6,58.0,2661.0,pass,0.0,true,false,true,false,deep,right,17.0,,,,false,false,false,false,false,false,false,,false,false,,,false,0.0,7.0,-7.0,1.0292780573945493,-1.5003491237293929,0.37615782022476196,-0.025008708238601685,false,W.Levis,N.Westbrook-Ikhine,,
2024_11_BAL_PIT-1882,2024_11_BAL_PIT,2024-11-17,11,PIT,BAL,BAL,PIT,2,1,10,53.0,2011.0,run,31.0,false,false,false,false,,,,,left,tackle,false,true,false,false,false,false,false,,false,false,,,false,0.0,6.0,-6.0,2.111506730900146,1.921166468411684,0.29474127292633057,0.058707863092422485,true,,,D.Henry,
2024_07_TEN_BUF-3338,2024_07_TEN_BUF,2024-10-20,7,BUF,TEN,BUF,TEN,3,1,10,56.0,1069.0,pass,27.0,true,false,true,false,short,left,14.0,13.0,,,true,true,false,false,false,false,false,,false,false,,,false,17.0,10.0,7.0,2.5959567832760513,1.623303271830082,0.8476805090904236,0.020635366439819336,true,J.Allen,A.Cooper,,
2024_09_JAX_PHI-3313,2024_09_JAX_PHI,2024-11-03,9,PHI,JAX,PHI,JAX,4,1,10,91.0,771.0,run,21.0,false,false,false,false,,,,,right,tackle,false,true,false,false,false,false,false,,false,false,,,false,22.0,16.0,6.0,-0.08587914775125682,1.3526299989316612,0.8059817552566528,0.011599600315093994,true,,,S.Barkley,
2024_16_PIT_BAL-2465,2024_16_PIT_BAL,2024-12-21,16,BAL,PIT,PIT,BAL,3,2,6,40.0,1431.0,run,0.0,false,false,false,false,,,,,right,tackle,false,false,false,false,false,false,false,,false,false,,,false,10.0,17.0,-7.0,2.8098056071903557,-0.8505706950090826,0.27804312109947205,-0.01638612151145935,false,,,N.Harris,
2024_05_NO_KC-3195,2024_05_NO_KC,2024-10-07,5,KC,NO,NO,KC,3,2,1,28.0,924.0,pass,0.0,false,false,true,false,short,left,-6.0,,,,false,false,false,false,false,false,false,,false,false,,,false,7.0,16.0,-9.0,4.2902490040287375,-0.6836758627323434,0.2200298011302948,-0.017294734716415405,false,D.Carr,,,
2024_09_IND_MIN-1121,2024_09_IND_MIN,2024-11-03,9,MIN,IND,MIN,IND,2,1,10,70.0,2456.0,run,3.0,false,false,false,false,,,,,right,tackle,false,false,false,false,false,false,false,,false,false,,,false,0.0,7.0,-7.0,1.767860572785139,-0.40133841801434755,0.3751855194568634,0.002983391284942627,false,,,A.Jones,
2024_01_LV_LAC-2522,2024_01_LV_LAC,2024-09-08,1,LAC,LV,LV,LAC,3,1,10,80.0,1307.0,run,8.0,true,false,false,false,,,,,middle,,false,false,false,false,false,false,false,,false,false,,,false,7.0,9.0,-2.0,0.6817051097750664,0.5343087799847126,0.39947792887687683,0.015098392963409424,true,,,Z.White,
2024_13_PIT_CIN-3078,2024_13_PIT_CIN,2024-12-01,13,CIN,PIT,PIT,CIN,3,2,11,53.0,999.0,pass,23.0,true,true,true,false,short,left,14.0,9.0,,,true,true,false,false,false,false,false,,false,false,,,false,27.0,24.0,3.0,1.3314798162318766,2.3422185928793624,0.6393387913703918,0.08668094873428345,true,R.Wilson,B.Skowronek,,
2024_18_SEA_LA-1847,2024_18_SEA_LA,2025-01-05,18,LA,SEA,SEA,LA,2,3,1,46.0,1881.0,no_play,0.0,true,false,false,false,,,,,,,false,false,false,false,false,false,true,5.0,false,false,,,false,17.0,10.0,7.0,2.290011013392359,-0.8577237549470738,0.7833756804466248,-0.005647718906402588,false,,,,
2024_02_CHI_HOU-1641,2024_02_CHI_HOU,2024-09-15,2,HOU,CHI,CHI,HOU,2,2,11,27.0,1877.0,pass,2.0,true,false,true,false,short,middle,2.0,0.0,,,true,false,false,false,false,false,false,,false,false,,,false,3.0,13.0,-10.0,3.3544915512320586,-0.3776296049472876,0.24401433765888214,-0.01835136115550995,false,C.Williams,K.Herbert,,
2024_15_KC_CLE-1339,2024_15_KC_CLE,2024-12-15,15,CLE,KC,KC,CLE,2,1,10,87.0,2502.0,pass,8.0,true,false,true,false,short,middle,8.0,0.0,,,true,false,false,true,false,false,false,,false,false,,,false,7.0,0.0,7.0,0.37074503721669316,0.6160541027784348,0.639365017414093,0.017313659191131592,true,P.Mahomes,T.Kelce,,
2024_09_IND_MIN-3265,2024_09_IND_MIN,2024-11-03,9,MIN,IND,IND,MIN,4,2,10,79.0,559.0,pass,15.0,true,false,true,false,short,right,15.0,0.0,,,true,true,false,false,false,false,false,,false,false,,,false,10.0,14.0,-4.0,0.6394503246992826,1.4938616747967899,0.2747678756713867,0.045854270458221436,true,J.Flacco,A.Pierce,,
2024_07_MIA_IND-2278,2024_07_MIA_IND,2024-10-20,7,IND,MIA,MIA,IND,3,2,7,55.0,1741.0,run,5.0,false,false,false,false,,,,,right,tackle,false,false,false,false,false,false,false,,false,false,,,false,10.0,3.0,7.0,1.7424799429718405,0.11219588154926896,0.7519872188568115,-0.002571284770965576,true,,,D.Achane,
2024_02_LA_ARI-1377,2024_02_LA_ARI,2024-09-15,2,ARI,LA,ARI,LA,2,2,11,36.0,2212.0,pass,2.0,true,false,true,false,short,left,-1.0,3.0,,,true,false,false,false,false,false,false,,false,false,,,false,21.0,3.0,18.0,2.9348084399243817,-0.32906648493371904,0.9546164274215698,0.0005752444267272949,false,K.Murray,T.McBride,,
2024_15_WAS_NO-846,2024_15_WAS_NO,2024-12-15,15,NO,WAS,WAS,NO,1,2,8,90.0,2768.0,pass,6.0,true,true,true,false,short,left,5.0,1.0,,,true,false,false,false,false,false,false,,false,false,,,false,7.0,0.0,7.0,-0.19032016163691878,0.2725295203272253,0.6751470565795898,0.007800102233886719,true,J.Daniels,Z.Ertz,,
2024_07_DET_MIN-3803,2024_07_DET_MIN,2024-10-20,7,MIN,DET,MIN,DET,4,2,5,73.0,211.0,run,1.0,false,false,false,false,,,,,left,end,false,false,false,false,false,false,false,,false,false,,,false,29.0,28.0,1.0,0.8234325379598886,-0.3072519563138485,0.7185530662536621,-0.0034797191619873047,false,,,A.Jones,
2024_04_KC_LAC-1127,2024_04_KC_LAC,2024-09-29,4,LAC,KC,KC,LAC,2,3,1,56.0,2608.0,pass,0.0,true,false,true,false,short,right,2.0,,,,false,false,false,false,false,false,false,,false,false,,,false,0.0,10.0,-10.0,2.0936547773890197,-1.7931169122457504,0.1967170089483261,-0.032211557030677795,false,P.Mahomes,S.Moore,,
2024_05_CAR_CHI-4264,2024_05_CAR_CHI,2024-10-06,5,CHI,CAR,CAR,CHI,4,2,10,16.0,179.0,pass,0.0,true,false,true,false,short,right,-5.0,5.0,,,true,false,false,false,false,false,false,,false,false,,,false,10.0,36.0,-26.0,4.021809100115206,-0.7855676951003261,0.00011264410568401217,-9.222756489180028e-06,false,B.Young,M.Sanders,,
2024_08_DAL_SF-1440,2024_08_DAL_SF,2024-10-27,8,SF,DAL,DAL,SF,2,1,10,57.0,2192.0,no_play,0.0,false,false,false,false,,,,,,,false,false,false,false,false,false,true,5.0,false,false,,,false,7.0,3.0,4.0,1.9054423354100436,0.5923970704898238,0.610720157623291,0.03523063659667969,true,,,,
2024_07_NYJ_PIT-2582,2024_07_NYJ_PIT,2024-10-20,7,PIT,NYJ,PIT,NYJ,3,3,3,3.0,1376.0,pass,0.0,true,false,true,false,short,left,3.0,,,,false,false,false,false,false,false,false,,false,false,,,false,13.0,15.0,-2.0,4.928263177513145,-1.9704177161938135,0.6469051241874695,-0.05112028121948242,false,R.Wilson,V.Jefferson,,
2024_05_BAL_CIN-611,2024_05_BAL_CIN,2024-10-06,5,CIN,BAL,BAL,CIN,1,1,10,53.0,3010.0,pass,6.0,true,false,true,false,short,right,-3.0,9.0,,,true,false,false,false,false,false,false,,false,false,,,false,7.0,0.0,7.0,2.3553736058529466,0.2963513149879873,0.7015454769134521,-0.010435104370117188,true,L.Jackson,I.Likely,,
2024_17_MIA_CLE-3018,2024_17_MIA_CLE,2024-12-29,17,CLE,MIA,MIA,CLE,3,3,5,40.0,1149.0,run,4.0,true,false,true,true,,,,,left,end,false,false,false,false,false,false,false,,false,false,,,false,13.0,3.0,10.0,1.8024128712713718,-0.44926274311728776,0.8630549311637878,-0.013221323490142822,false,,,T.Huntley,
2024_07_LAC_ARI-558,2024_07_LAC_ARI,2024-10-21,7,ARI,LAC,ARI,LAC,1,1,10,69.0,3120.0,run,2.0,true,true,false,false,,,,,left,end,false,false,false,false,false,false,false,,false,false,,,false,0.0,0.0,0.0,1.8652250985614955,-0.43640117114409804,0.5524880886077881,-0.001360177993774414,false,,,K.Murray,
2024_06_DET_DAL-545,2024_06_DET_DAL,2024-10-13,6,DAL,DET,DAL,DET,1,2,2,62.0,3213.0,pass,26.0,true,false,true,false,deep,left,24.0,2.0,,,true,true,false,false,false,false,false,,false,false,,,false,3.0,7.0,-4.0,2.373477164655924,1.5473578764358535,0.42961254715919495,0.05677706003189087,true,D.Prescott,J.Tolbert,,
2024_01_DEN_SEA-2869,2024_01_DEN_SEA,2024-09-08,1,SEA,DEN,DEN,SEA,3,1,10,70.0,1544.0,pass,2.0,true,false,true,false,short,right,1.0,1.0,,,true,false,false,false,false,false,false,,false,false,,,false,13.0,16.0,-3.0,1.1653818991035223,-0.3711383114568889,0.3768891394138336,-0.01245233416557312,false,B.Nix,D.Vele,,
2024_06_CIN_NYG-3050,2024_06_CIN_NYG,2024-10-13,6,NYG,CIN,NYG,CIN,4,1,10,33.0,676.0,pass,5.0,true,false,true,false,short,left,4.0,1.0,,,true,false,false,false,false,false,false,,false,false,,,false,7.0,10.0,-3.0,3.6012141124811023,0.1801643138169311,0.5229498147964478,0.030918419361114502,true,D.Jones,T.Tracy,,
2024_11_LA_NE-310,2024_11_LA_NE,2024-11-17,11,NE,LA,LA,NE,1,2,6,84.0,3354.0,pass,37.0,false,false,true,false,short,right,8.0,29.0,,,true,true,false,false,false,false,false,,false,false,,,false,0.0,0.0,0.0,-0.17620835779234767,2.913805201649666,0.4722239375114441,0.07541149854660034,true,M.Stafford,P.Nacua,,
2024_05_ARI_SF-3134,2024_05_ARI_SF,2024-10-06,5,SF,ARI,ARI,SF,4,2,7,16.0,715.0,run,14.0,true,false,false,false,,,,,middle,,false,true,false,false,false,false,false,,false,false,,,false,13.0,23.0,-10.0,4.347422074701171,1.8491705557680689,0.23851996660232544,0.03978759050369263,true,,,J.Conner,
2024_11_BAL_PIT-1480,2024_11_BAL_PIT,2024-11-17,11,PIT,BAL,PIT,BAL,2,3,4,30.0,2301.0,pass,-4.0,true,true,true,false,,,,,,,false,false,true,true,false,false,false,,false,false,,,false,3.0,0.0,3.0,3.1151486022863537,-2.1433048334136258,0.7439785003662109,-0.037274062633514404,false,R.Wilson,,,
2024_09_IND_MIN-1143,2024_09_IND_MIN,2024-11-03,9,MIN,IND,MIN,IND,2,2,7,67.0,2417.0,pass,14.0,true,false,true,false,short,left,8.0,6.0,,,true,true,false,false,false,false,false,,false,false,,,false,0.0,7.0,-7.0,1.3665221547707915,1.293106568744406,0.37816891074180603,0.029185235500335693,true,S.Darnold,J.Oliver,,
2024_13_ARI_MIN-379,2024_13_ARI_MIN,2024-12-01,13,MIN,ARI,MIN,ARI,1,2,4,64.0,3218.0,pass,5.0,true,true,true,false,short,middle,5.0,0.0,,,true,true,false,false,false,false,false,,false,false,,,false,0.0,3.0,-3.0,2.1982934488914907,0.3854827706236392,0.5329837799072266,0.007673919200897217,true,S.Darnold,T.Hockenson,,
2024_17_IND_NYG-2365,2024_17_IND_NYG,2024-12-29,17,NYG,IND,IND,NYG,3,2,1,26.0,1611.0,run,0.0,true,true,false,false,,,,,left,tackle,false,false,false,false,false,false,false,,false,false,,,false,13.0,28.0,-15.0,4.314451032783836,-0.609479792532511,0.13661451637744904,-0.014705941081047058,false,,,J.Taylor,
2024_05_GB_LA-1866,2024_05_GB_LA,2024-10-06,5,LA,GB,GB,LA,2,1,10,59.0,1890.0,pass,12.0,true,false,true,false,short,right,8.0,4.0,,,true,true,false,false,false,false,false,,false,false,,,false,7.0,13.0,-6.0,1.887497883173637,0.7374139319290407,0.26895245909690857,0.03413224220275879,true,J.Love,B.Melton,,
2024_16_PHI_WAS-765,2024_16_PHI_WAS,2024-12-22,16,WAS,PHI,WAS,PHI,1,3,12,80.0,3078.0,run,1.0,true,true,true,true,,,,,right,end,false,false,false,false,false,false,false,,false,false,,,false,0.0,14.0,-14.0,-0.4235256863757968,-1.0986827476881444,0.14923952519893646,-0.012434646487236023,false,,,J.Daniels,
2024_03_BAL_DAL-3828,2024_03_BAL_DAL,2024-09-22,3,DAL,BAL,DAL,BAL,4,2,7,53.0,510.0,pass,8.0,true,true,true,false,short,left,8.0,0.0,,,true,true,false,false,false,false,false,,false,false,,,false,12.0,28.0,-16.0,2.2191616320051253,0.8534050099551678,0.03022143989801407,0.009847152978181839,true,D.Prescott,J.Tolbert,,
2024_07_DEN_NO-1406,2024_07_DEN_NO,2024-10-17,7,NO,DEN,DEN,NO,2,1,10,19.0,2337.0,run,2.0,false,false,false,false,,,,,right,guard,false,false,false,false,false,false,false,,false,false,,,false,6.0,0.0,6.0,4.673760110978037,-0.3354549081996083,0.7772635817527771,-0.006272792816162109,false,,,J.Williams,
2024_14_NO_NYG-4178,2024_14_NO_NYG,2024-12-08,14,NYG,NO,NO,NYG,4,2,10,70.0,246.0,run,9.0,true,false,false,false,,,,,right,end,false,false,false,false,false,false,false,,false,false,,,false,14.0,11.0,3.0,0.5517772843595594,0.5140932464273646,0.7269336581230164,0.02670466899871826,true,,,D.Carr,
