flight_id,flight_date,quarter,month_number,day_of_week,marketing_carrier_code,operating_carrier_code,origin_airport_code,origin_city_name,origin_state,destination_airport_code,destination_city_name,destination_state,scheduled_departure_hhmm,actual_departure_hhmm,departure_delay_minutes,departure_delayed_15,scheduled_arrival_hhmm,actual_arrival_hhmm,arrival_delay_minutes,arrival_delayed_15,cancelled,cancellation_code,diverted,scheduled_elapsed_minutes,actual_elapsed_minutes,air_time_minutes,distance_miles,carrier_delay_minutes,weather_delay_minutes,national_aviation_system_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes
flt_82609a104aa774509987264ddb50,2024-09-24,3,9,2,WN,WN,MDW,"Chicago, IL",IL,FLL,"Fort Lauderdale, FL",FL,1820,1822,2.0,false,2215,2306,51.0,true,false,,false,175.0,224.0,156.0,1167.0,0.0,0.0,51.0,0.0,0.0
flt_9b84db60576c7fc2c77fa9002f9f,2024-05-11,2,5,6,UA,G7,ORD,"Chicago, IL",IL,BUF,"Buffalo, NY",NY,730,822,52.0,true,1013,1108,55.0,true,false,,false,103.0,106.0,68.0,474.0,20.0,0.0,3.0,0.0,32.0
flt_23d32c2489c0f22830fe368ed74b,2024-10-21,4,10,1,DL,9E,MSP,"Minneapolis, MN",MN,FSD,"Sioux Falls, SD",SD,905,913,8.0,false,1013,1025,12.0,false,false,,false,68.0,72.0,39.0,196.0,,,,,
flt_eb9db4fdfeb7c2e16a8f2472d2a3,2024-05-28,2,5,2,AA,AA,ORD,"Chicago, IL",IL,OMA,"Omaha, NE",NE,1504,1541,37.0,true,1637,1825,108.0,true,false,,false,93.0,164.0,73.0,416.0,0.0,37.0,71.0,0.0,0.0
flt_908cf2aca6c8c3bb0e2da6440cd5,2024-04-09,2,4,2,WN,WN,MDW,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,1750,1759,9.0,false,1945,1943,-2.0,false,false,,false,235.0,224.0,210.0,1521.0,,,,,
flt_12e75236aa43aa7b4d3b3f9ba5dc,2024-05-21,2,5,2,AA,AA,MKE,"Milwaukee, WI",WI,DFW,"Dallas/Fort Worth, TX",TX,1727,1800,33.0,true,2000,2042,42.0,true,false,,false,153.0,162.0,133.0,853.0,0.0,0.0,9.0,0.0,33.0
flt_941939c7ba36d1238eeb7441667a,2024-01-13,1,1,6,UA,UA,ORD,"Chicago, IL",IL,FSD,"Sioux Falls, SD",SD,2005,,,,2200,,,,true,B,false,115.0,,,462.0,,,,,
flt_ba3b777b88087fe9097187ddb232,2024-07-02,3,7,2,AA,MQ,ORD,"Chicago, IL",IL,MQT,"Marquette, MI",MI,1433,1435,2.0,false,1653,1658,5.0,false,false,,false,80.0,83.0,56.0,303.0,,,,,
flt_8766d5a2301acae2ab61e7ac0273,2024-11-22,4,11,5,AA,ZW,ORD,"Chicago, IL",IL,MKE,"Milwaukee, WI",WI,2035,2056,21.0,true,2135,2140,5.0,false,false,,false,60.0,44.0,18.0,67.0,,,,,
flt_4edf8a3d119d26e36d774f7df32e,2024-06-15,2,6,6,AA,AA,MKE,"Milwaukee, WI",WI,CLT,"Charlotte, NC",NC,703,656,-7.0,false,1012,957,-15.0,false,false,,false,129.0,121.0,99.0,651.0,,,,,
flt_e4d710ce28007b6a1669c0205ad0,2024-06-03,2,6,1,AA,ZW,ORD,"Chicago, IL",IL,CAE,"Columbia, SC",SC,1820,2209,229.0,true,2120,102,222.0,true,false,,false,120.0,113.0,89.0,666.0,55.0,0.0,0.0,0.0,167.0
flt_bb00aa1d1a8fb79b9e8971661863,2024-08-19,3,8,1,AA,ZW,MKE,"Milwaukee, WI",WI,PHL,"Philadelphia, PA",PA,1440,1725,165.0,true,1749,2037,168.0,true,false,,false,129.0,132.0,96.0,690.0,153.0,0.0,3.0,0.0,12.0
flt_22376c478d820340721b67999b72,2024-01-18,1,1,4,WN,WN,ORD,"Chicago, IL",IL,BWI,"Baltimore, MD",MD,630,,,,925,,,,true,B,false,115.0,,,622.0,,,,,
flt_5d228a07fdb8d49a58becca1d778,2024-11-06,4,11,3,AA,AA,ORD,"Chicago, IL",IL,PHL,"Philadelphia, PA",PA,1628,1633,5.0,false,1922,1927,5.0,false,false,,false,114.0,114.0,88.0,678.0,,,,,
flt_bcbb8994fb56b59cedb755edba10,2024-02-07,1,2,3,UA,UA,ORD,"Chicago, IL",IL,IAH,"Houston, TX",TX,2012,2008,-4.0,false,2311,2304,-7.0,false,false,,false,179.0,176.0,145.0,925.0,,,,,
flt_3f641527b00adcf7a9e449f77045,2024-07-24,3,7,3,AA,AA,ORD,"Chicago, IL",IL,IAH,"Houston, TX",TX,1314,1330,16.0,true,1555,1627,32.0,true,false,,false,161.0,177.0,140.0,925.0,15.0,0.0,16.0,0.0,1.0
flt_d5f85e5cc28fc718749ccebc66f3,2024-08-17,3,8,6,AA,MQ,ORD,"Chicago, IL",IL,BGR,"Bangor, ME",ME,1330,1329,-1.0,false,1703,1702,-1.0,false,false,,false,153.0,153.0,121.0,978.0,,,,,
flt_bda8f8caf5beead9cdcb5824aa7e,2024-04-11,2,4,4,AA,AA,MKE,"Milwaukee, WI",WI,DFW,"Dallas/Fort Worth, TX",TX,1140,1144,4.0,false,1422,1417,-5.0,false,false,,false,162.0,153.0,123.0,853.0,,,,,
flt_5583900cd73159aabcd5130a8047,2024-11-06,4,11,3,UA,OO,ORD,"Chicago, IL",IL,MKE,"Milwaukee, WI",WI,1935,1957,22.0,true,2039,2050,11.0,false,false,,false,64.0,53.0,18.0,67.0,,,,,
flt_dcf8a5fcfed4d9872092b3f67e9b,2024-05-16,2,5,4,NK,NK,ORD,"Chicago, IL",IL,FLL,"Fort Lauderdale, FL",FL,1741,1805,24.0,true,2146,2200,14.0,false,false,,false,185.0,175.0,141.0,1182.0,,,,,
flt_5fee80f4f8586abcf4a4b3f5f686,2024-04-26,2,4,5,UA,OO,ORD,"Chicago, IL",IL,BUF,"Buffalo, NY",NY,1420,1417,-3.0,false,1703,1703,0.0,false,false,,false,103.0,106.0,67.0,474.0,,,,,
flt_d45b17497840e9210d23a594d19e,2024-08-05,3,8,1,UA,UA,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,1405,1545,100.0,true,1704,1841,97.0,true,false,,false,119.0,116.0,96.0,612.0,62.0,0.0,0.0,0.0,35.0
flt_139b1ba99e8686aa44afc99e73fa,2024-11-08,4,11,5,AA,AA,ORD,"Chicago, IL",IL,PHL,"Philadelphia, PA",PA,1240,1236,-4.0,false,1534,1514,-20.0,false,false,,false,114.0,98.0,82.0,678.0,,,,,
flt_2f5f0bb125790db82ee4472422ff,2024-10-16,4,10,3,AA,AA,ORD,"Chicago, IL",IL,GRR,"Grand Rapids, MI",MI,1645,1648,3.0,false,1837,1840,3.0,false,false,,false,52.0,52.0,29.0,137.0,,,,,
flt_afaf775a8d25d6a242590a2a77d8,2024-02-29,1,2,4,UA,UA,ORD,"Chicago, IL",IL,IAH,"Houston, TX",TX,1815,1808,-7.0,false,2117,2110,-7.0,false,false,,false,182.0,182.0,146.0,925.0,,,,,
flt_a9601d9d2042c3acf4d19b8d01ff,2024-11-29,4,11,5,AA,AA,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1700,1705,5.0,false,1932,1925,-7.0,false,false,,false,272.0,260.0,244.0,1744.0,,,,,
flt_495b7ad2e52ae98c9a031aae7ad7,2024-01-11,1,1,4,WN,WN,MDW,"Chicago, IL",IL,OMA,"Omaha, NE",NE,1420,1414,-6.0,false,1550,1534,-16.0,false,false,,false,90.0,80.0,71.0,423.0,,,,,
flt_fba1e6efb1ae16e2efa6fce7c294,2024-09-25,3,9,3,AS,AS,ORD,"Chicago, IL",IL,SEA,"Seattle, WA",WA,600,617,17.0,true,834,826,-8.0,false,false,,false,274.0,249.0,224.0,1721.0,,,,,
flt_0d2265d1d868a93013b415df8bee,2024-09-21,3,9,6,DL,DL,MSP,"Minneapolis, MN",MN,PWM,"Portland, ME",ME,710,706,-4.0,false,1055,1044,-11.0,false,false,,false,165.0,158.0,134.0,1136.0,,,,,
flt_594e31cefb520a1d99a426a68515,2024-08-03,3,8,6,UA,UA,ORD,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,1251,1255,4.0,false,1426,1415,-11.0,false,false,,false,95.0,80.0,62.0,403.0,,,,,
flt_87203f8959f4e4d339037ee31592,2024-11-22,4,11,5,AA,MQ,ORD,"Chicago, IL",IL,ROC,"Rochester, NY",NY,1930,1929,-1.0,false,2220,2217,-3.0,false,false,,false,110.0,108.0,75.0,528.0,,,,,
flt_b45614a99942d5112d4383d615ae,2024-05-25,2,5,6,WN,WN,MDW,"Chicago, IL",IL,SMF,"Sacramento, CA",CA,1555,1833,158.0,true,1825,2045,140.0,true,false,,false,270.0,252.0,239.0,1790.0,138.0,0.0,0.0,0.0,2.0
flt_a61a95be09eead8b952cc1d89e40,2024-07-02,3,7,2,UA,UA,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1002,1009,7.0,false,1321,1313,-8.0,false,false,,false,139.0,124.0,93.0,733.0,,,,,
flt_7a9c44fb0d2ec7814d5ee88861ce,2024-03-11,1,3,1,UA,UA,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,1037,1057,20.0,true,1231,1225,-6.0,false,false,,false,174.0,148.0,122.0,888.0,,,,,
flt_b3ff0788d99b4aa77765b47598d9,2024-11-26,4,11,2,UA,G7,ORD,"Chicago, IL",IL,SCE,"State College, PA",PA,900,853,-7.0,false,1144,1130,-14.0,false,false,,false,104.0,97.0,68.0,528.0,,,,,
flt_2a6a2fa21b425037d098c085d9b6,2024-07-27,3,7,6,UA,UA,ORD,"Chicago, IL",IL,MDT,"Harrisburg, PA",PA,1815,1813,-2.0,false,2113,2101,-12.0,false,false,,false,118.0,108.0,84.0,594.0,,,,,
flt_d6fa8aeed24f7b36ea1616a1e7b1,2024-03-05,1,3,2,WN,WN,MDW,"Chicago, IL",IL,DTW,"Detroit, MI",MI,2050,2043,-7.0,false,2255,2242,-13.0,false,false,,false,65.0,59.0,36.0,228.0,,,,,
flt_f5aa586db36e52953fc0f73438af,2024-05-03,2,5,5,AA,MQ,ORD,"Chicago, IL",IL,PIT,"Pittsburgh, PA",PA,1455,1450,-5.0,false,1727,1710,-17.0,false,false,,false,92.0,80.0,63.0,413.0,,,,,
flt_b9fa237d82f2089b99530c3a87c1,2024-01-28,1,1,7,G4,G4,MDW,"Chicago, IL",IL,VPS,"Valparaiso, FL",FL,1215,1156,-19.0,false,1439,1350,-49.0,false,false,,false,144.0,114.0,97.0,782.0,,,,,
flt_659c6c281adbd01f2b747a9a8b5e,2024-02-17,1,2,6,AA,MQ,ORD,"Chicago, IL",IL,BDL,"Hartford, CT",CT,1330,1327,-3.0,false,1630,1619,-11.0,false,false,,false,120.0,112.0,98.0,783.0,,,,,
flt_f74f1edbe3ca1c2813ef6f3b698e,2024-07-23,3,7,2,UA,UA,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,710,705,-5.0,false,855,829,-26.0,false,false,,false,165.0,144.0,117.0,888.0,,,,,
flt_826a9614e92ab121d40eef9e0b7b,2024-02-09,1,2,5,AA,AA,ORD,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,1220,1219,-1.0,false,1515,1508,-7.0,false,false,,false,115.0,109.0,86.0,599.0,,,,,
flt_dc1b37032a1cd00ee3be23efaa73,2024-01-11,1,1,4,DL,YX,MKE,"Milwaukee, WI",WI,JFK,"New York, NY",NY,1144,1137,-7.0,false,1500,1456,-4.0,false,false,,false,136.0,139.0,111.0,745.0,,,,,
flt_d04cf239932048c0728bea4ce1d6,2024-08-05,3,8,1,AA,MQ,ORD,"Chicago, IL",IL,MEM,"Memphis, TN",TN,800,818,18.0,true,950,1020,30.0,true,false,,false,110.0,122.0,85.0,491.0,0.0,18.0,12.0,0.0,0.0
flt_7083548382d5a97636126ed4b751,2024-07-28,3,7,7,AA,AA,ORD,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,1315,1309,-6.0,false,1617,1616,-1.0,false,false,,false,122.0,127.0,88.0,599.0,,,,,
flt_7f3c3d49bccdfedf9b6ce06bd0dd,2024-04-12,2,4,5,AA,OH,MKE,"Milwaukee, WI",WI,DCA,"Washington, DC",VA,1314,1314,0.0,false,1613,1606,-7.0,false,false,,false,119.0,112.0,93.0,634.0,,,,,
flt_0af35d174d13afe7122a17e143bc,2024-08-26,3,8,1,DL,OO,ORD,"Chicago, IL",IL,JFK,"New York, NY",NY,707,705,-2.0,false,1023,1018,-5.0,false,false,,false,136.0,133.0,111.0,740.0,,,,,
flt_3f26a9ea585f9c6e771c4efafa6f,2024-08-23,3,8,5,DL,OO,MSP,"Minneapolis, MN",MN,CIU,"Sault Ste. Marie, MI",MI,850,847,-3.0,false,1125,1116,-9.0,false,false,,false,95.0,89.0,68.0,435.0,,,,,
flt_272037cb15fa140de2256a765426,2024-08-26,3,8,1,AA,AA,ORD,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,2120,2115,-5.0,false,2309,2300,-9.0,false,false,,false,229.0,225.0,202.0,1514.0,,,,,
flt_350111e35cf01dd7159d998779da,2024-07-21,3,7,7,DL,DL,MSP,"Minneapolis, MN",MN,FSD,"Sioux Falls, SD",SD,2200,,,,2305,,,,true,A,false,65.0,,,196.0,,,,,
flt_729b88553136cbe51d4ce987e0b6,2024-04-22,2,4,1,AA,AA,ORD,"Chicago, IL",IL,MSY,"New Orleans, LA",LA,1002,958,-4.0,false,1231,1203,-28.0,false,false,,false,149.0,125.0,110.0,837.0,,,,,
flt_ee817da5db7b0741283197c421b1,2024-06-12,2,6,3,AA,AA,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,1839,1853,14.0,false,2125,2125,0.0,false,false,,false,166.0,152.0,104.0,802.0,,,,,
flt_4cc18b3f511d00db7b022726b41c,2024-08-11,3,8,7,AA,ZW,ORD,"Chicago, IL",IL,MHK,"Manhattan/Ft. Riley, KS",KS,1945,1934,-11.0,false,2138,2125,-13.0,false,false,,false,113.0,111.0,84.0,501.0,,,,,
flt_d00eab8bcf277434d7ab75ca71e5,2024-01-29,1,1,1,AA,YX,ORD,"Chicago, IL",IL,GRR,"Grand Rapids, MI",MI,2041,2037,-4.0,false,2242,2230,-12.0,false,false,,false,61.0,53.0,33.0,137.0,,,,,
flt_353b205e1df4b0162b6f3e91542d,2024-11-21,4,11,4,AA,AA,ORD,"Chicago, IL",IL,PHL,"Philadelphia, PA",PA,1645,1854,129.0,true,1940,2258,198.0,true,false,,false,115.0,184.0,96.0,678.0,0.0,0.0,88.0,0.0,110.0
flt_d62ee88fbea180ef1757b3c38ec2,2024-07-02,3,7,2,DL,DL,MSP,"Minneapolis, MN",MN,PHX,"Phoenix, AZ",AZ,948,945,-3.0,false,1111,1122,11.0,false,false,,false,203.0,217.0,181.0,1276.0,,,,,
flt_1dc87b8602ee18cd2eca122f1731,2024-05-25,2,5,6,WN,WN,MDW,"Chicago, IL",IL,ONT,"Ontario, CA",CA,1610,1604,-6.0,false,1815,1813,-2.0,false,false,,false,245.0,249.0,236.0,1706.0,,,,,
flt_6fb5069503599ee58298d8b7b517,2024-06-11,2,6,2,AA,AA,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,500,455,-5.0,false,727,713,-14.0,false,false,,false,147.0,138.0,111.0,802.0,,,,,
flt_8d751b121a166826c796d6c49693,2024-05-20,2,5,1,WN,WN,MDW,"Chicago, IL",IL,BHM,"Birmingham, AL",AL,945,942,-3.0,false,1130,1117,-13.0,false,false,,false,105.0,95.0,78.0,570.0,,,,,
flt_d4e5e3373822675f6485106f6fd2,2024-08-18,3,8,7,AA,ZW,ORD,"Chicago, IL",IL,FNT,"Flint, MI",MI,1315,1325,10.0,false,1522,1539,17.0,true,false,,false,67.0,74.0,36.0,223.0,10.0,0.0,7.0,0.0,0.0
flt_d57aba757eb12fe592e56dbd124a,2024-08-14,3,8,3,DL,9E,MSP,"Minneapolis, MN",MN,FSD,"Sioux Falls, SD",SD,1115,1111,-4.0,false,1224,1218,-6.0,false,false,,false,69.0,67.0,35.0,196.0,,,,,
flt_799516cf8856557ba0f3c821a71e,2024-03-17,1,3,7,AA,AA,ORD,"Chicago, IL",IL,BWI,"Baltimore, MD",MD,1855,1953,58.0,true,2151,2242,51.0,true,false,,false,116.0,109.0,79.0,622.0,23.0,0.0,0.0,0.0,28.0
flt_ce93b514f6706baf79696751a8e2,2024-10-20,4,10,7,AA,ZW,ORD,"Chicago, IL",IL,CAE,"Columbia, SC",SC,1712,1710,-2.0,false,2014,1954,-20.0,false,false,,false,122.0,104.0,86.0,666.0,,,,,
flt_577732ddaa4f998e942b0aaa750f,2024-10-25,4,10,5,AA,AA,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1705,1702,-3.0,false,1936,1930,-6.0,false,false,,false,271.0,268.0,232.0,1744.0,,,,,
flt_37118651ad760ac569d9ae05dc63,2024-10-25,4,10,5,UA,UA,ORD,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,1955,1952,-3.0,false,2134,2130,-4.0,false,false,,false,99.0,98.0,68.0,403.0,,,,,
flt_0c5625dadd29bd7e2eda6a2cb146,2024-05-17,2,5,5,WN,WN,MDW,"Chicago, IL",IL,RIC,"Richmond, VA",VA,1625,1714,49.0,true,1920,1952,32.0,true,false,,false,115.0,98.0,85.0,629.0,3.0,0.0,0.0,0.0,29.0
flt_458d83bb2a4687bb3eac4a2535de,2024-05-07,2,5,2,B6,B6,MKE,"Milwaukee, WI",WI,JFK,"New York, NY",NY,1135,1126,-9.0,false,1457,1429,-28.0,false,false,,false,142.0,123.0,106.0,745.0,,,,,
flt_01d79d901e320e90e542de500a51,2024-04-25,2,4,4,UA,UA,MKE,"Milwaukee, WI",WI,DEN,"Denver, CO",CO,1530,1523,-7.0,false,1716,1731,15.0,true,false,,false,166.0,188.0,150.0,896.0,0.0,0.0,15.0,0.0,0.0
flt_b0630e2f15e031f6e11f475a74ec,2024-01-07,1,1,7,UA,UA,ORD,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,715,711,-4.0,false,1016,1028,12.0,false,false,,false,241.0,257.0,232.0,1440.0,,,,,
flt_ce4eaa9975ae79aa228075be03e0,2024-08-26,3,8,1,AA,MQ,ORD,"Chicago, IL",IL,MSN,"Madison, WI",WI,2102,2115,13.0,false,2200,2227,27.0,true,false,,false,58.0,72.0,29.0,108.0,0.0,0.0,14.0,0.0,13.0
flt_9f782c3fa85f208f2407d4e184ec,2024-09-22,3,9,7,WN,WN,MDW,"Chicago, IL",IL,DEN,"Denver, CO",CO,1805,1820,15.0,true,1940,1948,8.0,false,false,,false,155.0,148.0,127.0,895.0,,,,,
flt_57d90a4c1a45db956e6c606a07ad,2024-12-10,4,12,2,WN,WN,MDW,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,1750,1744,-6.0,false,1950,1926,-24.0,false,false,,false,240.0,222.0,201.0,1521.0,,,,,
flt_c207dbd28ecd88bc38d39530e990,2024-02-01,1,2,4,AA,MQ,ORD,"Chicago, IL",IL,BWI,"Baltimore, MD",MD,835,830,-5.0,false,1129,1154,25.0,true,false,,false,114.0,144.0,81.0,622.0,0.0,0.0,25.0,0.0,0.0
flt_bee251d62208ebffda24e1116460,2024-08-23,3,8,5,DL,DL,MSP,"Minneapolis, MN",MN,BDL,"Hartford, CT",CT,700,655,-5.0,false,1034,1033,-1.0,false,false,,false,154.0,158.0,125.0,1050.0,,,,,
flt_48e5de0168129d9fcd3fb98214e5,2024-10-24,4,10,4,WN,WN,MDW,"Chicago, IL",IL,RDU,"Raleigh/Durham, NC",NC,805,759,-6.0,false,1055,1038,-17.0,false,false,,false,110.0,99.0,85.0,632.0,,,,,
flt_a68485455ae5b65d58616e53e798,2024-04-12,2,4,5,AA,ZW,ORD,"Chicago, IL",IL,ATW,"Appleton, WI",WI,2015,2011,-4.0,false,2120,2119,-1.0,false,false,,false,65.0,68.0,36.0,160.0,,,,,
flt_b61e594b9fb244304d80bd71edd7,2024-09-17,3,9,2,AA,AA,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,1658,1657,-1.0,false,1939,1947,8.0,false,false,,false,281.0,290.0,256.0,1846.0,,,,,
flt_cd0d4b05c45e9ca2f784a685e1cf,2024-12-25,4,12,3,AA,AA,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,844,838,-6.0,false,1036,1020,-16.0,false,false,,false,172.0,162.0,121.0,888.0,,,,,
flt_ca6092e8d7384c526a580078b9ac,2024-05-23,2,5,4,WN,WN,MDW,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,1000,1001,1.0,false,1125,1118,-7.0,false,false,,false,85.0,77.0,64.0,405.0,,,,,
flt_847e29de0641fca332fd47107b8d,2024-02-28,1,2,3,AA,MQ,ORD,"Chicago, IL",IL,BNA,"Nashville, TN",TN,821,827,6.0,false,1000,1034,34.0,true,false,,false,99.0,127.0,71.0,409.0,0.0,2.0,28.0,0.0,4.0
flt_4e108c0db51e2bdbd1338012d7a5,2024-12-03,4,12,2,NK,NK,MSP,"Minneapolis, MN",MN,ATL,"Atlanta, GA",GA,1650,1647,-3.0,false,2025,2028,3.0,false,false,,false,155.0,161.0,116.0,907.0,,,,,
flt_9b796ef1a646002599519578e85b,2024-06-28,2,6,5,AA,AA,MKE,"Milwaukee, WI",WI,CLT,"Charlotte, NC",NC,1830,2254,264.0,true,2134,138,244.0,true,false,,false,124.0,104.0,86.0,651.0,0.0,0.0,0.0,0.0,244.0
flt_25ba0d6115aa68ec05a60d77628d,2024-03-23,1,3,6,UA,UA,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1730,1737,7.0,false,2044,2027,-17.0,false,false,,false,134.0,110.0,89.0,733.0,,,,,
flt_108dc81ef393a3e9d2d62a38e19b,2024-04-20,2,4,6,UA,YX,ORD,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,1245,1242,-3.0,false,1428,1415,-13.0,false,false,,false,103.0,93.0,73.0,403.0,,,,,
flt_1f67a20ae03e68f3eddfcdeb3b75,2024-11-11,4,11,1,F9,F9,MSP,"Minneapolis, MN",MN,DEN,"Denver, CO",CO,600,549,-11.0,false,713,651,-22.0,false,false,,false,133.0,122.0,99.0,680.0,,,,,
flt_e9e72ef043783e88205ed96c817a,2024-08-22,3,8,4,UA,OO,ORD,"Chicago, IL",IL,JLN,"Joplin, MO",MO,2100,2057,-3.0,false,2249,2231,-18.0,false,false,,false,109.0,94.0,70.0,484.0,,,,,
flt_086368621c7ab9da8bf53d6dbaab,2024-08-04,3,8,7,DL,DL,MSP,"Minneapolis, MN",MN,LAS,"Las Vegas, NV",NV,2130,2153,23.0,true,2250,2314,24.0,true,false,,false,200.0,201.0,167.0,1299.0,0.0,0.0,1.0,0.0,23.0
flt_5d170d5d4551b18a3be89020b392,2024-11-06,4,11,3,WN,WN,MDW,"Chicago, IL",IL,SAT,"San Antonio, TX",TX,1010,1004,-6.0,false,1310,1254,-16.0,false,false,,false,180.0,170.0,154.0,1036.0,,,,,
flt_2c9c7111ac12a0803e2921470c2c,2024-12-10,4,12,2,UA,UA,ORD,"Chicago, IL",IL,MSP,"Minneapolis, MN",MN,1430,1443,13.0,false,1603,1557,-6.0,false,false,,false,93.0,74.0,61.0,334.0,,,,,
flt_0d8a05c3a60ab356ec009ab2582c,2024-04-24,2,4,3,WN,WN,MDW,"Chicago, IL",IL,LGA,"New York, NY",NY,1525,1550,25.0,true,1830,1853,23.0,true,false,,false,125.0,123.0,96.0,725.0,1.0,0.0,0.0,0.0,22.0
flt_ef0b233308e916df5658025e8b05,2024-10-22,4,10,2,WN,WN,MKE,"Milwaukee, WI",WI,LAS,"Las Vegas, NV",NV,1715,1717,2.0,false,1905,1858,-7.0,false,false,,false,230.0,221.0,207.0,1524.0,,,,,
flt_9e76bace71daa033496d60e29216,2024-07-03,3,7,3,AA,AA,MSP,"Minneapolis, MN",MN,PHX,"Phoenix, AZ",AZ,1410,1357,-13.0,false,1535,1537,2.0,false,false,,false,205.0,220.0,188.0,1276.0,,,,,
flt_84ab69f19ffc4c1d7b3bfdbe0f3f,2024-05-07,2,5,2,AA,AA,ORD,"Chicago, IL",IL,AUS,"Austin, TX",TX,2044,2226,102.0,true,2342,118,96.0,true,false,,false,178.0,172.0,142.0,977.0,0.0,0.0,0.0,0.0,96.0
flt_1a0e75d7a1bf422596b7ba0e99e0,2024-03-31,1,3,7,DL,OO,MSP,"Minneapolis, MN",MN,GFK,"Grand Forks, ND",ND,1530,1528,-2.0,false,1640,1639,-1.0,false,false,,false,70.0,71.0,56.0,284.0,,,,,
flt_c66b219e8f55484ac31f118ace05,2024-11-21,4,11,4,DL,DL,MSP,"Minneapolis, MN",MN,LAS,"Las Vegas, NV",NV,920,916,-4.0,false,1049,1034,-15.0,false,false,,false,209.0,198.0,178.0,1299.0,,,,,
flt_cbd6f3941af78a7377eb17a0b490,2024-11-27,4,11,3,WN,WN,MDW,"Chicago, IL",IL,STL,"St. Louis, MO",MO,940,940,0.0,false,1055,1042,-13.0,false,false,,false,75.0,62.0,50.0,251.0,,,,,
flt_c6e95138d4f67ce4871a7a51de96,2024-08-01,3,8,4,AA,MQ,ORD,"Chicago, IL",IL,DTW,"Detroit, MI",MI,800,756,-4.0,false,1026,1013,-13.0,false,false,,false,86.0,77.0,48.0,235.0,,,,,
flt_51a455ab40f06bc5b8e41e49dfb4,2024-06-11,2,6,2,DL,OO,MKE,"Milwaukee, WI",WI,DTW,"Detroit, MI",MI,705,659,-6.0,false,915,929,14.0,false,false,,false,70.0,90.0,42.0,237.0,,,,,
flt_357ed3191f37987d9352108ce4ed,2024-07-22,3,7,1,AA,AA,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,1645,1824,99.0,true,1935,2239,184.0,true,false,,false,110.0,195.0,92.0,612.0,0.0,0.0,85.0,0.0,99.0
flt_1dc8e955d752e4c4ac265cc63f60,2024-12-29,4,12,7,AS,AS,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,1856,1850,-6.0,false,2159,2207,8.0,false,false,,false,303.0,317.0,276.0,1846.0,,,,,
flt_9664e6a8435a94b8394159c7ffb5,2024-09-25,3,9,3,WN,WN,MKE,"Milwaukee, WI",WI,ATL,"Atlanta, GA",GA,735,730,-5.0,false,1030,1029,-1.0,false,false,,false,115.0,119.0,99.0,669.0,,,,,
flt_1a117e4e218c299ab6bec7af5162,2024-09-15,3,9,7,DL,9E,MSP,"Minneapolis, MN",MN,CWA,"Mosinee, WI",WI,1952,2026,34.0,true,2102,2127,25.0,true,false,,false,70.0,61.0,32.0,175.0,0.0,0.0,0.0,0.0,25.0
flt_dc74ce2b46095e46e663831a63f6,2024-02-18,1,2,7,UA,YX,ORD,"Chicago, IL",IL,MDT,"Harrisburg, PA",PA,1357,1345,-12.0,false,1651,1637,-14.0,false,false,,false,114.0,112.0,81.0,594.0,,,,,
flt_236edb7193f26a7d367d3b33303e,2024-08-01,3,8,4,AA,ZW,ORD,"Chicago, IL",IL,LAN,"Lansing, MI",MI,945,939,-6.0,false,1203,1140,-23.0,false,false,,false,78.0,61.0,33.0,179.0,,,,,
flt_169b7c039ef99dd5ae103811ef06,2024-07-02,3,7,2,UA,G7,ORD,"Chicago, IL",IL,SYR,"Syracuse, NY",NY,710,717,7.0,false,1010,1003,-7.0,false,false,,false,120.0,106.0,82.0,607.0,,,,,
flt_fef22f92e3fade25d730b7639471,2024-05-09,2,5,4,WN,WN,ORD,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,1230,1255,25.0,true,1420,1433,13.0,false,false,,false,230.0,218.0,198.0,1440.0,,,,,
