crash_id,crash_datetime,crash_year,crash_month,crash_month_name,crash_weekday_name,crash_hour,time_period,posted_speed_limit_mph,traffic_control_device,reported_weather_condition,reported_lighting_condition,first_crash_type,trafficway_type,reported_road_surface_condition,crash_type,intersection_related,hit_and_run,estimated_damage,primary_contributory_cause,unit_count,most_severe_injury,injuries_total,injuries_fatal,latitude,longitude,zip5,weather_station_name,temperature_f,dew_point_f,relative_humidity_percent,precipitation_inches,visibility_miles,wind_speed_mph
crash_01619,2025-04-28 12:06:00,2025,4,Apr,Mon,12,Daytime,35,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.7057855782,-87.7207658902,60655,"CHICAGO MIDWAY AIRPORT, IL US",74.0,50.0,43.0,0.0,10.0,21.0
crash_01620,2020-01-20 16:30:00,2020,1,Jan,Mon,16,Evening commute,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.996214506,-87.7640993024,60646,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26.0,18.0,71.0,0.0,10.0,9.0
crash_01621,2025-05-01 14:30:00,2025,5,May,Thu,14,Daytime,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",FOLLOWING TOO CLOSELY,3,NO INDICATION OF INJURY,0,0,42.0015032105,-87.6719376946,60626,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",63.0,56.0,78.0,0.0,10.0,17.0
crash_01622,2022-03-10 15:05:00,2022,3,Mar,Thu,15,Evening commute,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.8807839813,-87.7059705584,60612,"CHICAGO MIDWAY AIRPORT, IL US",31.0,15.0,52.0,0.0,10.0,11.0
crash_01623,2023-04-13 21:22:00,2023,4,Apr,Thu,21,Night or early morning,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,OTHER,UNKNOWN,NO INJURY / DRIVE AWAY,,true,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.8745539746,-87.72056523,60624,"CHICAGO MIDWAY AIRPORT, IL US",76.0,37.0,24.0,0.0,10.0,7.0
crash_01624,2024-01-22 23:06:00,2024,1,Jan,Mon,23,Night or early morning,25,NO CONTROLS,SLEET/HAIL,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,ICE,NO INJURY / DRIVE AWAY,,true,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,NO INDICATION OF INJURY,0,0,41.8170651388,-87.610275257,60653,"CHICAGO MIDWAY AIRPORT, IL US",34.0,32.0,92.0,0.0,3.0,7.0
crash_01625,2023-12-22 14:30:00,2023,12,Dec,Fri,14,Daytime,30,NO CONTROLS,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.9223369098,-87.7840652683,60639,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",45.0,42.0,90.0,0.01,5.0,7.0
crash_01626,2018-12-19 08:00:00,2018,12,Dec,Wed,8,Morning commute,30,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0,0,41.8511131732,-87.7245989136,60623,"CHICAGO MIDWAY AIRPORT, IL US",37.0,28.0,70.0,0.0,10.0,9.0
crash_01627,2024-04-30 09:26:00,2024,4,Apr,Tue,9,Morning commute,25,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,ONE-WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",EQUIPMENT - VEHICLE CONDITION,2,NO INDICATION OF INJURY,0,0,41.7541650633,-87.6592997299,60620,"CHICAGO MIDWAY AIRPORT, IL US",61.0,43.0,52.0,0.0,10.0,7.0
crash_01628,2019-05-09 07:45:00,2019,5,May,Thu,7,Morning commute,30,STOP SIGN/FLASHER,RAIN,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),WET,INJURY AND / OR TOW DUE TO CRASH,true,,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0,0,41.8703222735,-87.6569322022,60607,"CHICAGO MIDWAY AIRPORT, IL US",65.0,63.0,93.0,,7.0,10.0
crash_01629,2024-03-13 11:43:00,2024,3,Mar,Wed,11,Daytime,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8510538476,-87.7244922437,60623,"CHICAGO MIDWAY AIRPORT, IL US",67.0,42.0,41.0,0.0,10.0,0.0
crash_01630,2018-01-05 09:31:00,2018,1,Jan,Fri,9,Morning commute,30,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8710054226,-87.7321469188,60624,"CHICAGO MIDWAY AIRPORT, IL US",6.0,-6.0,57.0,0.0,10.0,20.0
crash_01631,2022-12-27 15:15:00,2022,12,Dec,Tue,15,Evening commute,35,TRAFFIC SIGNAL,UNKNOWN,UNKNOWN,ANGLE,NOT DIVIDED,UNKNOWN,NO INJURY / DRIVE AWAY,true,,"$501 - $1,500",DISREGARDING TRAFFIC SIGNALS,2,NO INDICATION OF INJURY,0,0,41.8578128452,-87.6240786149,60616,"CHICAGO MIDWAY AIRPORT, IL US",23.0,13.0,65.0,0.0,10.0,17.0
crash_01632,2019-07-10 18:00:00,2019,7,Jul,Wed,18,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,$500 OR LESS,NOT APPLICABLE,2,NO INDICATION OF INJURY,0,0,41.7621185216,-87.6005464904,60619,"CHICAGO MIDWAY AIRPORT, IL US",94.0,63.0,36.0,0.0,10.0,14.0
crash_01633,2021-09-06 07:39:00,2021,9,Sep,Mon,7,Morning commute,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.7783404499,-87.7421432762,60629,"CHICAGO MIDWAY AIRPORT, IL US",67.0,54.0,63.0,0.0,10.0,3.0
crash_01634,2019-12-21 13:10:00,2019,12,Dec,Sat,13,Daytime,30,OTHER,CLEAR,DAYLIGHT,REAR TO SIDE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,,,$500 OR LESS,IMPROPER BACKING,2,NO INDICATION OF INJURY,0,0,41.696313684,-87.5966322439,60628,"CHICAGO MIDWAY AIRPORT, IL US",47.0,30.0,52.0,0.0,10.0,9.0
crash_01635,2019-01-03 17:00:00,2019,1,Jan,Thu,17,Evening commute,20,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,true,,"$501 - $1,500",IMPROPER BACKING,2,NO INDICATION OF INJURY,0,0,41.8575862067,-87.6785914463,60608,"CHICAGO MIDWAY AIRPORT, IL US",38.0,28.0,68.0,0.0,10.0,10.0
crash_01636,2025-03-29 17:25:00,2025,3,Mar,Sat,17,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,UNKNOWN,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8600661739,-87.6273309537,60616,"CHICAGO MIDWAY AIRPORT, IL US",63.0,57.0,81.0,0.0,9.0,17.0
crash_01637,2021-08-08 21:07:00,2021,8,Aug,Sun,21,Night or early morning,30,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,true,true,"$501 - $1,500","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2,NO INDICATION OF INJURY,0,0,41.9979682976,-87.681212203,60645,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",74.0,68.0,82.0,0.0,10.0,13.0
crash_01638,2024-12-05 10:50:00,2024,12,Dec,Thu,10,Daytime,35,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.9536420654,-87.7204024996,60618,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22.0,7.0,52.0,,10.0,17.0
crash_01639,2019-01-08 18:39:00,2019,1,Jan,Tue,18,Evening commute,35,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,true,,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,3,NO INDICATION OF INJURY,0,0,41.8029113419,-87.6838495786,60609,"CHICAGO MIDWAY AIRPORT, IL US",39.0,23.0,53.0,0.0,10.0,23.0
crash_01640,2025-02-22 13:02:00,2025,2,Feb,Sat,13,Daytime,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,false,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8012970252,-87.6840821371,60609,"CHICAGO MIDWAY AIRPORT, IL US",32.0,9.0,38.0,0.0,10.0,16.0
crash_01641,2018-09-01 08:30:00,2018,9,Sep,Sat,8,Morning commute,15,NO CONTROLS,UNKNOWN,DAYLIGHT,OTHER OBJECT,PARKING LOT,UNKNOWN,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",UNABLE TO DETERMINE,1,NO INDICATION OF INJURY,0,0,41.7358522362,-87.720945711,60652,"CHICAGO MIDWAY AIRPORT, IL US",75.0,69.0,82.0,,10.0,11.0
crash_01642,2019-09-25 16:29:00,2019,9,Sep,Wed,16,Evening commute,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,UNKNOWN INTERSECTION TYPE,DRY,INJURY AND / OR TOW DUE TO CRASH,true,,"OVER $1,500",DISREGARDING STOP SIGN,2,NO INDICATION OF INJURY,0,0,41.8749548574,-87.6735616644,60612,"CHICAGO MIDWAY AIRPORT, IL US",78.0,56.0,47.0,0.0,10.0,11.0
crash_01643,2025-08-08 13:20:00,2025,8,Aug,Fri,13,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,NO INDICATION OF INJURY,0,0,41.9121685887,-87.6825325734,60647,"CHICAGO MIDWAY AIRPORT, IL US",92.0,68.0,46.0,0.0,10.0,16.0
crash_01644,2022-01-01 14:00:00,2022,1,Jan,Sat,14,Daytime,30,STOP SIGN/FLASHER,SNOW,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),WET,INJURY AND / OR TOW DUE TO CRASH,true,true,"OVER $1,500",DISREGARDING STOP SIGN,2,NONINCAPACITATING INJURY,4,0,41.7567368138,-87.6125762568,60619,"CHICAGO MIDWAY AIRPORT, IL US",33.0,29.0,85.0,0.0,0.75,20.0
crash_01645,2019-05-16 14:05:00,2019,5,May,Thu,14,Daytime,30,STOP SIGN/FLASHER,RAIN,DAYLIGHT,TURNING,FOUR WAY,WET,NO INJURY / DRIVE AWAY,true,,"OVER $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.81847709,-87.6213796563,60653,"CHICAGO MIDWAY AIRPORT, IL US",65.0,60.0,84.0,0.05,10.0,10.0
crash_01646,2019-11-29 11:45:00,2019,11,Nov,Fri,11,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,NO INDICATION OF INJURY,0,0,41.8793690007,-87.643970903,60661,"CHICAGO MIDWAY AIRPORT, IL US",39.0,34.0,82.0,0.0,8.0,0.0
crash_01647,2025-01-22 10:10:00,2025,1,Jan,Wed,10,Daytime,45,NO CONTROLS,SNOW,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,ICE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",WEATHER,3,"REPORTED, NOT EVIDENT",1,0,41.808674172,-87.5877170824,60615,"CHICAGO MIDWAY AIRPORT, IL US",13.0,4.0,67.0,0.0,0.75,18.0
crash_01648,2018-05-26 15:45:00,2018,5,May,Sat,15,Evening commute,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,"$501 - $1,500",NOT APPLICABLE,2,NO INDICATION OF INJURY,0,0,41.9024700417,-87.7359970911,60651,"CHICAGO MIDWAY AIRPORT, IL US",87.0,62.0,43.0,0.0,10.0,3.0
crash_01649,2022-02-15 12:05:00,2022,2,Feb,Tue,12,Daytime,20,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,NO INDICATION OF INJURY,0,0,41.9351651102,-87.6590755478,60657,"CHICAGO MIDWAY AIRPORT, IL US",35.0,17.0,48.0,0.0,10.0,14.0
crash_01650,2018-02-09 13:30:00,2018,2,Feb,Fri,13,Daytime,30,NO CONTROLS,SNOW,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,,,"OVER $1,500",WEATHER,2,NO INDICATION OF INJURY,0,0,41.8186708075,-87.6970063812,60632,"CHICAGO MIDWAY AIRPORT, IL US",28.0,25.0,88.0,0.01,0.5,13.0
crash_01651,2018-03-30 20:40:00,2018,3,Mar,Fri,20,Night or early morning,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.8443328212,-87.7268386208,60623,"CHICAGO MIDWAY AIRPORT, IL US",47.0,27.0,46.0,0.0,10.0,6.0
crash_01652,2021-03-22 10:05:00,2021,3,Mar,Mon,10,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8956201981,-87.7210532534,60651,"CHICAGO MIDWAY AIRPORT, IL US",57.0,30.0,36.0,0.0,10.0,9.0
crash_01653,2023-07-01 11:00:00,2023,7,Jul,Sat,11,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.9224892108,-87.6387532957,60614,"CHICAGO MIDWAY AIRPORT, IL US",79.0,68.0,69.0,0.0,10.0,8.0
crash_01654,2022-02-28 14:30:00,2022,2,Feb,Mon,14,Daytime,25,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,,,$500 OR LESS,FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.8303388711,-87.6717682121,60609,"CHICAGO MIDWAY AIRPORT, IL US",55.0,27.0,34.0,0.0,10.0,24.0
crash_01655,2019-07-29 23:08:00,2019,7,Jul,Mon,23,Night or early morning,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,,true,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8722467349,-87.7179054982,60624,"CHICAGO MIDWAY AIRPORT, IL US",73.0,70.0,90.0,0.0,10.0,6.0
crash_01656,2024-06-23 17:53:00,2024,6,Jun,Sun,17,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.873050422,-87.7445652087,60644,"CHICAGO MIDWAY AIRPORT, IL US",78.0,60.0,54.0,0.0,10.0,9.0
crash_01657,2024-12-15 09:56:00,2024,12,Dec,Sun,9,Morning commute,30,TRAFFIC SIGNAL,OTHER,DAYLIGHT,ANGLE,FOUR WAY,WET,INJURY AND / OR TOW DUE TO CRASH,true,,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3,NONINCAPACITATING INJURY,3,0,41.8589309616,-87.7104768787,60623,"CHICAGO MIDWAY AIRPORT, IL US",44.0,42.0,93.0,,4.0,5.0
crash_01658,2025-04-29 13:05:00,2025,4,Apr,Tue,13,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,UNKNOWN,NO INJURY / DRIVE AWAY,,,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0,0,41.9554168804,-87.7730407348,60634,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",64.0,46.0,52.0,0.0,10.0,20.0
crash_01659,2023-04-29 13:42:00,2023,4,Apr,Sat,13,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,,,$500 OR LESS,UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.6590847114,-87.5485033805,60633,"CHICAGO MIDWAY AIRPORT, IL US",50.0,46.0,86.0,0.03,10.0,8.0
crash_01660,2023-09-11 14:20:00,2023,9,Sep,Mon,14,Daytime,15,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",PHYSICAL CONDITION OF DRIVER,1,NO INDICATION OF INJURY,0,0,41.9789425154,-87.7371362012,60630,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",66.0,62.0,87.0,0.02,10.0,6.0
crash_01661,2024-11-12 22:50:00,2024,11,Nov,Tue,22,Night or early morning,30,OTHER,OTHER,UNKNOWN,REAR END,OTHER,OTHER,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.7938111042,-87.632834192,60621,"CHICAGO MIDWAY AIRPORT, IL US",44.0,32.0,63.0,0.0,10.0,16.0
crash_01662,2018-07-23 06:45:00,2018,7,Jul,Mon,6,Morning commute,25,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,$500 OR LESS,UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.7785552461,-87.722177916,60629,"CHICAGO MIDWAY AIRPORT, IL US",68.0,63.0,84.0,0.0,10.0,10.0
crash_01663,2020-07-19 02:45:00,2020,7,Jul,Sun,2,Night or early morning,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,NO INDICATION OF INJURY,0,0,41.7935317738,-87.6966635492,60629,"CHICAGO MIDWAY AIRPORT, IL US",82.0,73.0,74.0,0.0,10.0,11.0
crash_01664,2019-07-02 14:15:00,2019,7,Jul,Tue,14,Daytime,30,OTHER RAILROAD CROSSING,CLEAR,DAYLIGHT,REAR END,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,true,,"OVER $1,500",FOLLOWING TOO CLOSELY,2,"REPORTED, NOT EVIDENT",1,0,41.7663284942,-87.5764511727,60649,"CHICAGO MIDWAY AIRPORT, IL US",90.0,73.0,58.0,,10.0,8.0
crash_01665,2024-08-09 12:35:00,2024,8,Aug,Fri,12,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,true,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,3,"REPORTED, NOT EVIDENT",1,0,41.756034456,-87.6588812017,60620,"CHICAGO MIDWAY AIRPORT, IL US",73.0,49.0,43.0,0.0,10.0,14.0
crash_01666,2021-07-04 12:00:00,2021,7,Jul,Sun,12,Daytime,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,NO INDICATION OF INJURY,0,0,41.9348180911,-87.766232005,60641,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",84.0,66.0,55.0,0.0,10.0,5.0
crash_01667,2024-02-05 18:20:00,2024,2,Feb,Mon,18,Evening commute,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.9245190743,-87.7563073978,60639,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",34.0,30.0,85.0,0.0,10.0,10.0
crash_01668,2021-03-18 14:00:00,2021,3,Mar,Thu,14,Daytime,30,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,UNKNOWN,NO INJURY / DRIVE AWAY,,true,"$501 - $1,500",IMPROPER LANE USAGE,2,NO INDICATION OF INJURY,0,0,41.7798596793,-87.6448527816,60621,"CHICAGO MIDWAY AIRPORT, IL US",41.0,32.0,70.0,0.0,10.0,29.0
crash_01669,2019-01-25 18:35:00,2019,1,Jan,Fri,18,Evening commute,30,TRAFFIC SIGNAL,SNOW,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,NO INJURY / DRIVE AWAY,true,true,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.7682384769,-87.6834869571,60629,"CHICAGO MIDWAY AIRPORT, IL US",6.0,0.0,76.0,0.0,3.0,6.0
crash_01670,2022-06-11 08:30:00,2022,6,Jun,Sat,8,Morning commute,30,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,1,NO INDICATION OF INJURY,0,0,41.822031309,-87.6297157667,60609,"CHICAGO MIDWAY AIRPORT, IL US",66.0,56.0,70.0,0.0,10.0,8.0
crash_01671,2019-03-12 14:10:00,2019,3,Mar,Tue,14,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,DRY,INJURY AND / OR TOW DUE TO CRASH,,true,"OVER $1,500","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",4,NO INDICATION OF INJURY,0,0,41.8800204905,-87.7720315809,60644,"CHICAGO MIDWAY AIRPORT, IL US",48.0,28.0,46.0,0.0,10.0,10.0
crash_01672,2020-07-13 05:15:00,2020,7,Jul,Mon,5,Night or early morning,30,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",UNABLE TO DETERMINE,1,NO INDICATION OF INJURY,0,0,41.7652246921,-87.6234391855,60619,"CHICAGO MIDWAY AIRPORT, IL US",64.0,60.0,87.0,0.0,10.0,3.0
crash_01673,2020-12-09 17:20:00,2020,12,Dec,Wed,17,Evening commute,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),DRY,INJURY AND / OR TOW DUE TO CRASH,true,true,$500 OR LESS,FOLLOWING TOO CLOSELY,2,"REPORTED, NOT EVIDENT",2,0,41.7215662926,-87.6251695177,60628,"CHICAGO MIDWAY AIRPORT, IL US",46.0,31.0,56.0,0.0,10.0,5.0
crash_01674,2022-06-03 12:30:00,2022,6,Jun,Fri,12,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.9229837554,-87.6451075923,60614,"CHICAGO MIDWAY AIRPORT, IL US",82.0,37.0,20.0,0.0,10.0,17.0
crash_01675,2025-04-30 19:50:00,2025,4,Apr,Wed,19,Night or early morning,30,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,WET,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8724500045,-87.6174418328,60605,"CHICAGO MIDWAY AIRPORT, IL US",56.0,43.0,62.0,,10.0,7.0
crash_01676,2019-01-27 10:54:00,2019,1,Jan,Sun,10,Daytime,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,WET,INJURY AND / OR TOW DUE TO CRASH,true,,"OVER $1,500",UNABLE TO DETERMINE,2,NONINCAPACITATING INJURY,2,0,41.960958329,-87.7369515185,60630,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.0,-5.0,66.0,0.0,10.0,6.0
crash_01677,2018-06-28 22:10:00,2018,6,Jun,Thu,22,Night or early morning,30,NO CONTROLS,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,true,,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,NO INDICATION OF INJURY,0,0,41.8896342529,-87.6297442999,60654,"CHICAGO MIDWAY AIRPORT, IL US",79.0,68.0,69.0,0.0,10.0,5.0
